personID,traj
902,"['4','3','2','2','4','0','3','2.5','5','3.5','2','4.5','0']"
903,"['4','4','1','2','3','0','3.5','6','1.5','3','4','1.5','0']"
904,"['4','3','2','1','5','0','6','3.5','5.5','5','4.5','4.5','0']"
905,"['2','2','3','2','5','0','4.5','4.5','1','2','3','6.5','0']"
906,"['2','5','3','1','3','0','1','5','1','4','1','3.5','0']"
907,"['5','4','4','1','2','0','2','4','5','5','5','1.5','0']"
908,"['5','2','2','2','2','0','5','6.5','2.5','5','2.5','4.5','0']"
909,"['4','2','4','5','1','0','6','4.5','4','1.5','5.5','5.5','0']"
910,"['3','5','3','1','3','0','4.5','4','4.5','3','4.5','4.5','0']"
911,"['2','5','1','3','3','0','3','5.5','3','5.5','6.5','6.5','0']"
912,"['5','1','3','1','2','0','2','2.5','5.5','3.5','5.5','5','0']"
913,"['3','1','2','1','3','0','4','5.5','6','2','6.5','3.5','0']"
914,"['4','5','5','1','4','0','3','6','4.5','3.5','3','5.5','0']"
915,"['5','2','1','2','4','0','4.5','5.5','1.5','4.5','6.5','3.5','0']"
916,"['4','5','4','3','5','0','6','6','6','1.5','2.5','2','0']"
917,"['4','2','1','5','3','0','2.5','3','1','3.5','3','4','0']"
918,"['5','5','2','2','3','0','6','6','3.5','1.5','5','2','0']"
919,"['2','2','1','3','5','0','4.5','5.5','6.5','2.5','5','5','0']"
920,"['4','2','1','3','3','0','4','1.5','2.5','4','4.5','5','0']"
921,"['4','1','5','2','5','0','1','4','2.5','2','5.5','6.5','0']"
922,"['5','5','4','5','1','0','5','2.5','5','4','1','2','0']"
923,"['1','3','5','1','2','0','3.5','1','1.5','5','1.5','6.5','0']"
924,"['2','4','3','4','1','0','3.5','4','4','1','4.5','5','0']"
925,"['4','2','3','1','2','0','2.5','5','4','6.5','3.5','2.5','0']"
926,"['4','3','4','3','1','0','1','1','6.5','6.5','3','6.5','0']"
927,"['1','3','4','3','2','0','5.5','2.5','1.5','4','3','2','0']"
928,"['1','2','3','1','2','0','1.5','2.5','5','1','5.5','3','0']"
929,"['1','5','2','2','2','0','1','3','6.5','6.5','3','1','0']"
930,"['2','1','4','5','5','0','4.5','1.5','6.5','2','5','1.5','0']"
931,"['4','4','2','2','3','0','1','5','4','3.5','3','5','0']"
932,"['3','5','5','5','3','0','5.5','2.5','3.5','4.5','1.5','2','0']"
933,"['5','1','1','2','5','0','4.5','1','6','2','3.5','2','0']"
934,"['5','4','5','2','5','0','4.5','4','2.5','6.5','1','1','0']"
935,"['3','1','3','5','2','0','2','3.5','6.5','2','6','2','0']"
936,"['5','2','4','5','5','0','2','5','4','2','2','2.5','0']"
937,"['4','4','5','3','3','0','4','4.5','3','1','3.5','6','0']"
938,"['4','2','3','1','2','0','3.5','3','2','2','3.5','3.5','0']"
939,"['5','4','5','2','5','0','2.5','1.5','6.5','3','4.5','6','0']"
940,"['2','5','5','5','2','0','1.5','3.5','4','6','3.5','6.5','0']"
941,"['3','1','5','4','3','0','2','3','5.5','3.5','4','5','0']"
942,"['1','3','5','3','4','0','2','6','3.5','2.5','2','1.5','0']"
943,"['4','3','4','5','1','0','6','5','1.5','3.5','5','5','0']"
944,"['4','3','5','3','2','0','5','4','5.5','5','4.5','6','0']"
945,"['2','4','2','1','4','0','3.5','6.5','2','1.5','2.5','2','0']"
946,"['5','2','4','5','4','0','6.5','3','4','6','6.5','2','0']"
947,"['4','3','4','1','5','0','6','6','4','3','6.5','2.5','0']"
948,"['4','5','1','5','4','0','5.5','6.5','4.5','5','3','2','0']"
949,"['3','2','4','5','5','0','6.5','5','6','5.5','6','5','0']"
950,"['1','3','1','2','5','0','5.5','2','4.5','1.5','2','3','0']"
951,"['3','1','4','2','3','0','6.5','6','5','1','4.5','3','0']"
952,"['2','3','1','5','3','0','4.5','5','1','2','5.5','4','0']"
953,"['2','5','4','4','5','0','5','3','3.5','4.5','6.5','3','0']"
954,"['3','5','3','1','5','0','2','4','1.5','4','2.5','5','0']"
955,"['5','1','5','1','2','0','2','3','3.5','5','4.5','4','0']"
956,"['2','2','4','1','5','0','3.5','1.5','5','4.5','5','5.5','0']"
957,"['3','1','2','5','3','0','6.5','4.5','5','4','6.5','5.5','0']"
958,"['3','2','3','2','3','0','4','2','4.5','5','6.5','4','0']"
959,"['5','1','4','5','4','0','2.5','4','3','3.5','4.5','4.5','0']"
960,"['5','1','3','1','2','0','4','5','6','3.5','1.5','6.5','0']"
961,"['2','1','5','1','4','0','6','2.5','3.5','2','5.5','4','0']"
962,"['2','4','5','5','5','0','6','4.5','1','2.5','5.5','3','0']"
963,"['5','4','3','4','2','0','1.5','6','4','6.5','2.5','2.5','0']"
964,"['3','3','5','1','2','0','5.5','4','3.5','3','6','3.5','0']"
965,"['2','4','3','1','2','0','5.5','4','1.5','2.5','5','4','0']"
966,"['5','2','2','3','3','0','4','1','6','4.5','4','1.5','0']"
967,"['3','4','4','2','3','0','3','6','3.5','4','4','5','0']"
968,"['2','2','2','2','4','0','2','1','1.5','1','4.5','3.5','0']"
969,"['4','5','1','1','1','0','1','4.5','1.5','6','5.5','3','0']"
970,"['2','5','2','3','2','0','5.5','6','2','2.5','6.5','1.5','0']"
971,"['2','5','2','1','4','0','5.5','5.5','1.5','1.5','2.5','5.5','0']"
972,"['3','5','2','2','3','0','2.5','5','2','5.5','6','2.5','0']"
973,"['4','1','3','5','4','0','1','1.5','5.5','6','6.5','4.5','0']"
974,"['5','1','1','5','5','0','3','2.5','1.5','2.5','3','1.5','0']"
975,"['3','2','4','4','3','0','2','2.5','6','6','5.5','3','0']"
976,"['2','1','4','5','2','0','1.5','4','4.5','3','1','1.5','0']"
977,"['3','3','4','5','4','0','3.5','2.5','2.5','1','6','5','0']"
978,"['3','2','1','2','5','0','3','4','4.5','2.5','6','3.5','0']"
979,"['1','2','2','1','1','0','4','1','3','2','5.5','3.5','0']"
980,"['4','1','5','1','3','0','2.5','6.5','4','5.5','4.5','1.5','0']"
981,"['3','3','1','2','1','0','3','1.5','6','1.5','2','1.5','0']"
982,"['3','5','4','2','1','0','3.5','2.5','4.5','2.5','6.5','3.5','0']"
983,"['1','5','1','3','5','0','3.5','4.5','1.5','6.5','6','4','0']"
984,"['2','4','3','5','3','0','5.5','5.5','3.5','4.5','1.5','2.5','0']"
985,"['1','1','5','4','2','0','2.5','5.5','6.5','4','4.5','6.5','0']"
986,"['5','3','4','2','1','0','5.5','5','3','4.5','1','4','0']"
987,"['1','2','2','4','5','0','4','4.5','5.5','5.5','3','1.5','0']"
988,"['1','5','5','1','3','0','1','3.5','5','3.5','6','1','0']"
989,"['3','2','2','5','5','0','3','4','4','1.5','6.5','1.5','0']"
990,"['5','1','5','2','1','0','4.5','5.5','3.5','1.5','6.5','4.5','0']"
991,"['2','5','1','4','2','0','3','6','6','5.5','4.5','3.5','0']"
992,"['1','5','1','1','1','0','4','2.5','2','3.5','2.5','6.5','0']"
993,"['3','4','2','3','4','0','4','1.5','3','6.5','2','1.5','0']"
994,"['2','1','5','4','3','0','2','4','4','4.5','5.5','2','0']"
995,"['5','3','3','4','2','0','3','6','3','5.5','6.5','2','0']"
996,"['5','2','3','1','5','0','3','6','4.5','5.5','6','1.5','0']"
997,"['1','3','3','5','3','0','2.5','1','5.5','6','3.5','1.5','0']"
998,"['2','2','4','4','1','0','6','1.5','2','3','1','3','0']"
999,"['2','4','4','2','5','0','4','2.5','3.5','1','5.5','3.5','0']"
1000,"['2','5','2','5','4','0','1.5','2.5','6','3.5','5','3.5','0']"
1001,"['4','4','3','2','3','0','2','6.5','6','2.5','2','6.5','0']"
1002,"['2','4','2','4','4','0','5','1','6.5','2.5','1.5','5.5','0']"
1003,"['2','4','3','2','4','0','6.5','2','1','5','2.5','2','0']"
1004,"['2','4','4','2','1','0','4','4.5','6.5','1','4','4.5','0']"
1005,"['2','3','5','3','3','0','5','6','6.5','2','2.5','4','0']"
1006,"['3','4','3','1','5','0','1','1.5','6.5','1','6','6','0']"
1007,"['1','1','4','3','1','0','6','1.5','5.5','3.5','5.5','2.5','0']"
1008,"['1','2','3','4','1','0','5','4','2.5','6','2.5','2.5','0']"
1009,"['1','5','4','5','1','0','5.5','5.5','4.5','4','4','2','0']"
1010,"['3','1','1','3','2','0','6.5','6','1','5.5','4','6.5','0']"
1011,"['5','1','4','3','2','0','4','4','6.5','5.5','3.5','3.5','0']"
1012,"['4','5','5','2','1','0','4','5.5','4.5','5.5','1.5','1','0']"
1013,"['2','2','2','2','4','0','2.5','6.5','4.5','2','6','2.5','0']"
1014,"['5','1','3','5','2','0','1','5','4','5.5','3','4.5','0']"
1015,"['4','2','2','2','3','0','5','5','1','2.5','4','5','0']"
1016,"['5','5','1','3','1','0','4.5','6.5','6.5','3.5','4.5','5','0']"
1017,"['4','1','1','5','2','0','4.5','5','3','2','5.5','1.5','0']"
1018,"['1','2','2','1','2','0','3','6','3','6','1.5','4.5','0']"
1019,"['2','4','3','4','1','0','2.5','4.5','3','4','1.5','5.5','0']"
1020,"['1','1','3','1','4','0','1','1','5.5','3.5','5.5','4','0']"
1021,"['5','1','5','3','5','0','3.5','2.5','4.5','6.5','1','6','0']"
1022,"['4','4','3','1','4','0','1','2.5','1','6.5','4','1.5','0']"
1023,"['1','3','3','4','4','0','6','5.5','2','4.5','6','1.5','0']"
1024,"['4','2','1','4','2','0','4','1','6.5','5','3.5','6','0']"
1025,"['2','2','4','5','5','0','3.5','6','2','1','2','2.5','0']"
1026,"['2','4','1','4','5','0','5.5','5','2','2','6.5','3','0']"
1027,"['3','5','3','2','4','0','6.5','3.5','3.5','3.5','1.5','4.5','0']"
1028,"['2','4','3','2','1','0','6.5','5.5','6.5','1.5','1','2.5','0']"
1029,"['5','4','4','3','2','0','6','5','6','6.5','1','5.5','0']"
1030,"['4','2','5','5','2','0','3','3','3.5','1','5','6.5','0']"
1031,"['2','1','5','5','2','0','4.5','5.5','5.5','2.5','5','5','0']"
1032,"['2','3','4','4','3','0','3','6.5','4','6.5','2','5.5','0']"
1033,"['2','5','2','3','4','0','6.5','6.5','2','3','5.5','5','0']"
1034,"['2','2','3','5','4','0','1.5','1.5','4.5','1','1.5','2.5','0']"
1035,"['1','5','5','2','3','0','1.5','6','1','1','5','6','0']"
1036,"['4','2','3','1','1','0','4.5','4.5','2','1.5','3.5','4.5','0']"
1037,"['2','2','3','5','4','0','2.5','2.5','6','3','5','6','0']"
1038,"['1','5','1','4','5','0','1','2.5','2.5','6.5','5.5','2.5','0']"
1039,"['2','3','3','1','3','0','3.5','4','5.5','4.5','4.5','5','0']"
1040,"['3','2','4','1','3','0','1.5','4','2.5','2','2.5','3','0']"
1041,"['5','5','2','2','5','0','2','6','1','4.5','5.5','6','0']"
1042,"['1','3','2','2','1','0','1.5','6.5','2','3.5','4.5','3','0']"
1043,"['5','3','2','3','4','0','3','3','4.5','4','4','5','0']"
1044,"['5','3','5','4','5','0','5','3','6.5','4.5','2.5','5','0']"
1045,"['5','1','5','1','3','0','5.5','1.5','3','2.5','4','6','0']"
1046,"['3','4','1','4','5','0','5.5','2.5','6.5','4','2.5','6','0']"
1047,"['2','2','4','3','1','0','1.5','3','4','1.5','2.5','4','0']"
1048,"['3','3','1','4','5','0','6','3.5','2','2','5.5','5','0']"
1049,"['2','4','3','5','2','0','1.5','1.5','2','4.5','4.5','5.5','0']"
1050,"['5','3','3','1','3','0','4','3','3','1.5','6.5','5.5','0']"
1051,"['3','3','5','2','5','0','5.5','5','3','2','1.5','4.5','0']"
1052,"['5','5','3','3','5','0','6.5','2','5','5','1','6','0']"
1053,"['4','2','5','2','5','0','6','5.5','5','6.5','4.5','1','0']"
1054,"['3','3','3','4','5','0','2.5','5.5','1.5','6.5','3.5','2','0']"
1055,"['4','2','3','2','4','0','6.5','3','2','3','5.5','1','0']"
1056,"['4','4','3','5','1','0','2','4.5','1.5','5','4','2','0']"
1057,"['1','1','4','3','5','0','5.5','6.5','3','3.5','3','2','0']"
1058,"['1','1','4','4','1','0','3','1','2','3','2.5','5','0']"
1059,"['3','2','2','2','4','0','6','6','2.5','5.5','3.5','2','0']"
1060,"['3','2','4','5','1','0','2','2','5.5','3','5','6','0']"
1061,"['1','1','2','3','1','0','2','3','6','5.5','4','2','0']"
1062,"['3','5','5','1','2','0','4.5','5.5','4.5','1.5','5.5','2.5','0']"
1063,"['2','3','3','4','5','0','4','1.5','2','3','4','5.5','0']"
1064,"['2','5','4','3','4','0','5','5.5','5.5','5.5','5.5','1.5','0']"
1065,"['2','4','1','3','3','0','4','4','5','6','4','1.5','0']"
1066,"['4','1','3','5','4','0','6.5','2.5','6.5','4.5','5','2.5','0']"
1067,"['4','1','5','2','1','0','5','5.5','6','6.5','4','1','0']"
1068,"['4','4','2','3','2','0','4','2','2','5','2.5','3','0']"
1069,"['2','2','3','1','2','0','3','2.5','1','3.5','2.5','2','0']"
1070,"['3','5','1','5','2','0','2.5','1.5','3.5','3','5','5.5','0']"
1071,"['3','4','3','1','1','0','2.5','6.5','5.5','4','2','1','0']"
1072,"['2','1','5','3','1','0','4.5','2','4','3.5','6','4','0']"
1073,"['2','4','1','5','2','0','1','4','6.5','5.5','6','4','0']"
1074,"['3','4','5','2','5','0','5','5','6','3','3','1.5','0']"
1075,"['2','5','2','4','4','0','1','4.5','6','2','1','5.5','0']"
1076,"['5','5','4','4','5','0','4','2.5','2','6','3.5','2.5','0']"
1077,"['3','4','2','5','2','0','2.5','2','5.5','1','2.5','5','0']"
1078,"['4','2','5','1','1','0','1','6.5','1','6.5','4.5','5.5','0']"
1079,"['5','5','5','5','4','0','3.5','6.5','1','6','4.5','3','0']"
1080,"['5','1','4','5','4','0','6','6','3','3.5','5.5','5.5','0']"
1081,"['5','3','5','1','1','0','3.5','1','4.5','2','6','6.5','0']"
1082,"['4','3','4','2','3','0','2','5','4','4.5','1','1.5','0']"
1083,"['2','3','2','4','4','0','4','6.5','1.5','3.5','2.5','2.5','0']"
1084,"['1','5','3','3','3','0','4.5','5.5','5','2.5','4.5','5','0']"
1085,"['1','1','3','2','3','0','1','6','1','1','1.5','3.5','0']"
1086,"['1','2','1','4','4','0','1.5','3.5','3','1.5','5.5','4.5','0']"
1087,"['2','4','5','5','3','0','4.5','4','1.5','3','2','3.5','0']"
1088,"['3','2','2','2','4','0','5','1.5','4.5','3','6','5','0']"
1089,"['5','1','5','5','3','0','3.5','1.5','5.5','1.5','1.5','3.5','0']"
1090,"['5','1','2','3','4','0','4.5','3','2.5','6.5','4.5','5.5','0']"
1091,"['5','1','5','4','2','0','1','2.5','2','5','1','6.5','0']"
1092,"['5','3','5','2','1','0','5','4.5','3.5','1','4.5','4','0']"
1093,"['1','4','2','4','1','0','4.5','1.5','2.5','3','3.5','2.5','0']"
1094,"['4','3','2','3','3','0','3.5','2','5.5','6.5','1.5','4','0']"
1095,"['3','5','2','5','5','0','4','4','4.5','4','3.5','3','0']"
1096,"['4','2','5','5','1','0','1','5','4','3.5','4','5.5','0']"
1097,"['5','3','3','5','1','0','6.5','3.5','4.5','3','3.5','4.5','0']"
1098,"['5','4','3','5','3','0','2','5','4.5','4.5','2.5','3','0']"
1099,"['5','3','3','1','2','0','2.5','6.5','4.5','5.5','5','5','0']"
1100,"['4','3','5','3','1','0','2','2','4.5','1','3','2.5','0']"
1101,"['1','2','2','2','2','0','1','4.5','3','4','4.5','1','0']"
1102,"['2','2','2','2','1','0','3','4.5','6','4.5','5','4.5','0']"
1103,"['1','3','2','3','2','0','4','6.5','4','2','4.5','2.5','0']"
1104,"['2','2','4','3','5','0','1.5','3','5','3','5','2','0']"
1105,"['3','3','3','4','4','0','3','6','4.5','6.5','5.5','5','0']"
1106,"['1','2','2','5','4','0','2','2.5','5','6','1.5','4','0']"
1107,"['3','2','2','3','5','0','1.5','2','5','6','2.5','2','0']"
1108,"['4','2','5','5','4','0','4.5','5.5','6','4','4','2.5','0']"
1109,"['2','2','5','3','3','0','4.5','2','5','1','6','4','0']"
1110,"['3','3','4','1','5','0','1.5','1.5','2.5','6','6.5','5.5','0']"
1111,"['4','3','5','3','5','0','2','5','5.5','5.5','4.5','1','0']"
1112,"['4','4','2','1','3','0','2','2.5','4.5','4','2','5.5','0']"
1113,"['5','5','1','3','4','0','1','6','5.5','1','4.5','3','0']"
1114,"['1','5','5','3','3','0','6','3','4','5','2','4.5','0']"
1115,"['1','1','1','4','3','0','6.5','2','5','5','4.5','6.5','0']"
1116,"['4','4','1','2','3','0','1.5','4','1.5','3','1','3','0']"
1117,"['2','4','5','3','3','0','3','2','6.5','4','2','2','0']"
1118,"['4','1','5','4','2','0','2.5','1','1.5','4.5','4','3.5','0']"
1119,"['1','4','1','4','1','0','4.5','6','1','6.5','1.5','3.5','0']"
1120,"['5','5','1','2','5','0','3','2.5','1.5','5.5','1','5','0']"
1121,"['2','3','5','4','4','0','2','5.5','1','3.5','3','2.5','0']"
1122,"['3','1','4','4','4','0','5','6','4.5','4','1.5','3','0']"
1123,"['1','5','4','4','1','0','6.5','4','3','2','1.5','2.5','0']"
1124,"['4','2','3','1','5','0','3','6.5','3.5','5.5','1','3','0']"
1125,"['2','5','1','4','1','0','3','5.5','2','2.5','1.5','3.5','0']"
1126,"['2','2','4','1','2','0','5','1','4','3.5','1.5','4.5','0']"
1127,"['2','4','4','1','3','0','3.5','4.5','1.5','3','2.5','1.5','0']"
1128,"['1','5','1','3','2','0','5.5','1','2.5','1','6','4','0']"
1129,"['3','2','2','5','3','0','2.5','5','4.5','5.5','2.5','4.5','0']"
1130,"['3','5','1','5','4','0','2','6.5','2','1','3','1','0']"
1131,"['1','4','2','1','4','0','1','1','4','6','1.5','1','0']"
1132,"['1','4','5','2','5','0','1','2','1','1.5','1.5','2.5','0']"
1133,"['1','3','3','2','5','0','3','4','6','2','4.5','3.5','0']"
1134,"['3','5','3','1','1','0','3','2.5','4.5','4','3','4.5','0']"
1135,"['1','5','1','5','1','0','4','4','5','6','5.5','4','0']"
1136,"['1','1','2','1','4','0','3','4.5','1','3.5','5','6','0']"
1137,"['2','5','4','4','1','0','2.5','4.5','2','5.5','3.5','4.5','0']"
1138,"['4','5','3','3','1','0','2.5','3.5','5','2','2','4','0']"
1139,"['3','4','2','4','4','0','4','3','4.5','1','1','1.5','0']"
1140,"['3','5','2','2','5','0','3','1','2.5','4.5','6.5','5.5','0']"
1141,"['4','4','1','2','5','0','1','4','4','4.5','4','2.5','0']"
1142,"['2','4','4','4','2','0','6','3','4','3.5','5','4','0']"
1143,"['2','2','4','2','4','0','3','6.5','1.5','1.5','2.5','5.5','0']"
1144,"['4','1','5','1','1','0','3.5','5','6.5','4','3.5','1','0']"
1145,"['4','5','1','3','4','0','3','4','1','2','1.5','4','0']"
1146,"['2','3','2','1','3','0','1.5','1.5','3.5','1.5','6','3.5','0']"
1147,"['5','5','2','3','4','0','5.5','2','1','4.5','2.5','2.5','0']"
1148,"['5','4','5','4','5','0','3','3.5','2.5','6.5','2','5','0']"
1149,"['3','2','2','3','2','0','4.5','1.5','5.5','4.5','6.5','2.5','0']"
1150,"['2','1','4','2','4','0','1.5','5','6','1.5','3','5','0']"
1151,"['1','4','5','1','3','0','1','6.5','3.5','2','3','2.5','0']"
1152,"['2','4','3','2','1','0','2','2','2.5','2','3','3.5','0']"
1153,"['1','2','3','5','3','0','6','2.5','2','6.5','3.5','2.5','0']"
1154,"['2','5','1','4','4','0','2.5','3.5','1.5','5.5','3.5','4','0']"
1155,"['3','1','4','5','1','0','3.5','6.5','6.5','4.5','3','3','0']"
1156,"['1','2','4','2','5','0','1','6.5','4','3','4','6.5','0']"
1157,"['5','2','1','2','3','0','2','6','1.5','5.5','3.5','3','0']"
1158,"['1','4','3','1','1','0','2','1.5','5','5.5','3','3.5','0']"
1159,"['5','3','2','5','2','0','6','3.5','4','3','1','1','0']"
1160,"['1','1','1','2','5','0','1','4','3','3','3','5.5','0']"
1161,"['5','5','1','1','4','0','6.5','1.5','5.5','6.5','5','4','0']"
1162,"['4','4','1','3','4','0','2','1','1','2.5','5.5','1.5','0']"
1163,"['5','2','3','4','4','0','2.5','3','6','5.5','5.5','2.5','0']"
1164,"['4','2','1','2','2','0','3','4','1','3','6.5','3.5','0']"
1165,"['2','1','1','4','4','0','6','2','1.5','3.5','5.5','3','0']"
1166,"['2','3','5','5','1','0','2.5','1.5','3','1.5','1.5','4','0']"
1167,"['1','1','5','1','2','0','4.5','5','6.5','6.5','4.5','2.5','0']"
1168,"['5','1','4','5','4','0','2.5','4','3.5','2.5','2.5','3.5','0']"
1169,"['4','4','1','4','2','0','4','4.5','1','5.5','1.5','3.5','0']"
1170,"['5','5','4','4','4','0','3','3','5.5','3.5','4.5','3','0']"
1171,"['4','5','2','3','1','0','1','6','6','5','6','5','0']"
1172,"['4','5','1','4','5','0','5.5','4','1','4','2.5','2.5','0']"
1173,"['3','4','2','3','4','0','6.5','2','5','2','6.5','3','0']"
1174,"['5','2','5','3','5','0','6','5','6.5','3.5','3','3','0']"
1175,"['5','1','5','5','3','0','1','2','2','2','2.5','2','0']"
1176,"['4','2','5','2','4','0','2.5','6','6','5.5','4.5','5','0']"
1177,"['5','2','2','4','2','0','3','4.5','5','5.5','3.5','6.5','0']"
1178,"['2','4','4','4','5','0','1','3','1','6','2.5','1.5','0']"
1179,"['3','5','5','5','2','0','4','4.5','1','5.5','3.5','5','0']"
1180,"['5','4','1','4','1','0','3','1.5','1','3.5','1','1','0']"
1181,"['4','5','1','2','2','0','3.5','4.5','3','6','2.5','2','0']"
1182,"['1','5','5','3','1','0','6','6','4.5','4','1.5','4.5','0']"
1183,"['5','5','5','5','3','0','4','5.5','6.5','2','5.5','2.5','0']"
1184,"['3','5','4','2','2','0','4','4','4','4.5','5.5','4.5','0']"
1185,"['3','5','4','5','4','0','4.5','6.5','3','2.5','6','2','0']"
1186,"['5','3','1','4','1','0','1','3','4.5','5','6.5','2.5','0']"
1187,"['5','3','2','3','1','0','2.5','1','3.5','1.5','4','4','0']"
1188,"['2','4','3','2','2','0','2','2.5','6.5','5','2.5','6','0']"
1189,"['4','5','1','4','4','0','3.5','2.5','6.5','1.5','2','4','0']"
1190,"['2','2','4','1','5','0','4','6','4','6.5','4.5','1.5','0']"
1191,"['4','4','3','2','5','0','6','1','3','6','3.5','3.5','0']"
1192,"['4','1','2','3','3','0','4','5.5','6.5','1.5','2','5','0']"
1193,"['2','4','4','4','1','0','4','6','3.5','6','1','1.5','0']"
1194,"['3','5','3','4','2','0','1.5','1.5','5.5','3','1.5','4','0']"
1195,"['1','4','2','1','1','0','5','1','1','3','6','3.5','0']"
1196,"['1','2','5','5','2','0','5.5','5.5','2','5.5','2.5','4.5','0']"
1197,"['1','3','2','2','3','0','6','2','1','5.5','5.5','3.5','0']"
1198,"['4','3','4','3','3','0','3.5','6','4.5','1.5','4.5','2','0']"
1199,"['4','3','5','4','3','0','2.5','1.5','3.5','3','6.5','4','0']"
1200,"['5','4','3','4','1','0','6.5','6','3','5.5','6.5','5','0']"
1201,"['2','1','1','3','3','0','4','1','3.5','6.5','3','4.5','0']"
1202,"['3','2','4','4','1','0','2','1.5','6','6.5','3.5','5.5','0']"
1203,"['5','4','1','5','2','0','3.5','2','2','6','3','5','0']"
1204,"['2','5','1','3','3','0','1','5.5','4','4','3','2.5','0']"
1205,"['2','1','3','1','2','0','6.5','1','6','3.5','4','1.5','0']"
1206,"['5','1','5','5','4','0','6.5','1','2','2.5','2.5','4.5','0']"
1207,"['3','5','2','2','5','0','3.5','3','2.5','5','3','3.5','0']"
1208,"['3','4','4','5','4','0','2.5','5.5','4.5','6','4.5','2.5','0']"
1209,"['2','5','5','4','1','0','2','2.5','4.5','1.5','5','1.5','0']"
1210,"['4','5','3','3','2','0','4.5','4.5','6.5','3','1.5','3.5','0']"
1211,"['2','5','1','4','4','0','4.5','1.5','6.5','1','4','5','0']"
1212,"['1','4','4','3','4','0','2','2','1.5','5','1.5','4.5','0']"
1213,"['1','4','3','1','3','0','4','6.5','2','1.5','6.5','3.5','0']"
1214,"['5','3','2','5','3','0','5','4','1','6','5.5','4','0']"
1215,"['1','1','5','1','2','0','4','3.5','1','1.5','4.5','4','0']"
1216,"['2','3','3','5','3','0','5','5','4.5','4','2.5','3','0']"
1217,"['3','2','2','4','2','0','4','4','3.5','2','5.5','2.5','0']"
1218,"['3','2','5','3','2','0','3','1','3','1.5','5','1.5','0']"
1219,"['5','3','5','4','1','0','6.5','3','6','5','4','1.5','0']"
1220,"['4','4','1','5','5','0','4','2','6.5','6.5','5','2','0']"
1221,"['1','5','1','5','5','0','2.5','5.5','2.5','4','4.5','5.5','0']"
1222,"['5','5','2','2','5','0','1.5','4','5.5','1.5','6','2','0']"
1223,"['5','3','1','1','4','0','6.5','3.5','5','2','6','5.5','0']"
1224,"['4','2','4','2','2','0','2','5.5','5','4','2.5','2','0']"
1225,"['3','2','4','4','2','0','3.5','3.5','6.5','3','4.5','4.5','0']"
1226,"['2','2','2','4','1','0','2','5','4','5','6.5','1.5','0']"
1227,"['4','5','2','5','5','0','4','6.5','3.5','5','4','3.5','0']"
1228,"['1','5','4','3','5','0','5','3.5','5','5.5','3','1.5','0']"
1229,"['1','4','3','5','4','0','2','3.5','5','3.5','2','4','0']"
1230,"['5','2','3','1','1','0','6','3','6','4.5','2.5','3.5','0']"
1231,"['3','2','5','4','4','0','3.5','6','6','1.5','3.5','1.5','0']"
1232,"['3','1','2','5','3','0','6','6','3','5.5','3.5','4','0']"
1233,"['4','4','5','4','5','0','4','5.5','6.5','4','4','6.5','0']"
1234,"['5','3','4','5','1','0','4.5','2','3','1.5','4.5','1','0']"
1235,"['2','5','4','3','5','0','2','4','1.5','3','4.5','3','0']"
1236,"['3','5','4','5','4','0','4','3','5.5','6','3.5','5.5','0']"
1237,"['4','1','1','4','5','0','4','2.5','2','5.5','5.5','2','0']"
1238,"['4','2','2','3','1','0','2.5','4.5','4.5','3','3.5','2.5','0']"
1239,"['3','4','2','4','4','0','1.5','2','3','5','6','4.5','0']"
1240,"['2','1','3','2','2','0','3','3','2','3','5.5','4.5','0']"
1241,"['1','4','5','5','4','0','4.5','3.5','2.5','4','1.5','5','0']"
1242,"['2','4','4','2','5','0','4','3','5.5','6','4.5','4.5','0']"
1243,"['2','4','3','3','3','0','1','4','1.5','5.5','4','6.5','0']"
1244,"['5','1','4','2','5','0','2','6.5','2','6.5','4','4.5','0']"
1245,"['4','4','5','1','1','0','4.5','6.5','5','5.5','5.5','1.5','0']"
1246,"['3','1','5','3','2','0','6.5','3','5.5','6.5','6','4','0']"
1247,"['4','1','5','5','2','0','3','1','2','1.5','4.5','1','0']"
1248,"['3','1','2','3','2','0','3','2','3','6','5','1.5','0']"
1249,"['2','4','5','4','1','0','1.5','4','3','4','5.5','3','0']"
1250,"['5','4','2','4','1','0','3.5','2','4','5.5','5','1','0']"
1251,"['5','2','2','2','4','0','1.5','4.5','5.5','6','3','6.5','0']"
1252,"['1','4','4','5','5','0','5','1.5','6','5','5','5.5','0']"
1253,"['3','1','3','1','5','0','2.5','6.5','3.5','4','6','3','0']"
1254,"['3','4','3','5','5','0','1.5','3.5','6.5','3','5','6.5','0']"
1255,"['2','5','2','4','5','0','5.5','4','3','1','5','1','0']"
1256,"['2','1','2','3','5','0','2.5','5.5','4','3','2','2','0']"
1257,"['4','3','3','2','2','0','3.5','6','4','2','2.5','4','0']"
1258,"['4','5','2','3','5','0','6.5','3','1','6','1','4','0']"
1259,"['5','2','3','4','4','0','6','4.5','3.5','5.5','6','5.5','0']"
1260,"['2','5','3','1','1','0','5','4','6','2.5','4.5','1.5','0']"
1261,"['4','1','2','1','3','0','4.5','4.5','5.5','4.5','1.5','5.5','0']"
1262,"['1','2','4','5','1','0','5.5','4','6.5','5.5','6','2.5','0']"
