personID,traj
8589,"['2','2','1','4','1','0','6.5','2','4.5','5','2','5','0']"
8590,"['5','1','2','4','5','0','5.5','5.5','5','5.5','5','2.5','0']"
8591,"['4','1','4','5','1','0','5.5','4','5','1.5','5','2.5','0']"
8592,"['2','1','5','3','4','0','3.5','6','1.5','4.5','3.5','4','0']"
8593,"['2','4','5','3','2','0','4','1.5','6','6.5','1.5','3.5','0']"
8594,"['4','1','4','4','5','0','1','2.5','5','3.5','2','1.5','0']"
8595,"['5','3','1','3','2','0','3','2','3.5','3','3','2','0']"
8596,"['2','4','2','1','3','0','1.5','3','5','5.5','1','2.5','0']"
8597,"['2','2','1','1','3','0','6.5','3.5','1.5','1.5','3','3','0']"
8598,"['3','1','1','2','5','0','6','6.5','3.5','5','5','3.5','0']"
8599,"['5','3','5','1','5','0','4','3.5','3','5','4','5','0']"
8600,"['5','4','2','1','5','0','2','6','2','2','3','3','0']"
8601,"['1','3','5','4','3','0','3','2','4','3.5','4','6.5','0']"
8602,"['2','5','2','1','3','0','1','2','2','6.5','6','5.5','0']"
8603,"['3','4','1','2','4','0','6.5','6','5','2.5','6.5','6.5','0']"
8604,"['2','5','2','2','2','0','2.5','3.5','3.5','4','3','3','0']"
8605,"['5','4','2','2','4','0','2','1.5','2','6','6','2','0']"
8606,"['5','4','3','4','1','0','6.5','2.5','3.5','1.5','1.5','5.5','0']"
8607,"['5','2','4','3','2','0','4','1','5','3.5','6','6.5','0']"
8608,"['4','4','4','5','3','0','3','5','1.5','5','2','1','0']"
8609,"['1','1','4','4','5','0','1.5','6.5','2','2.5','3.5','4.5','0']"
8610,"['3','2','1','5','2','0','5.5','6','3','6.5','6.5','1','0']"
8611,"['2','4','5','4','5','0','5.5','6.5','1.5','6.5','3','5','0']"
8612,"['1','3','1','3','3','0','6.5','6.5','2.5','1.5','6','5.5','0']"
8613,"['2','3','1','4','2','0','3','2','6.5','5.5','6.5','6','0']"
8614,"['5','4','1','5','3','0','6','4','4.5','4','5','5','0']"
8615,"['2','3','3','1','2','0','4','1.5','2.5','3.5','3.5','4.5','0']"
8616,"['1','5','5','5','2','0','5','5.5','4','6.5','4.5','4.5','0']"
8617,"['3','2','4','3','4','0','2','5','5.5','4.5','4.5','5','0']"
8618,"['5','3','4','2','1','0','4','4','3','1.5','6.5','4','0']"
8619,"['1','4','4','4','4','0','2','6.5','4.5','6.5','1.5','6','0']"
8620,"['1','2','2','5','2','0','4.5','5.5','6','2','2.5','4.5','0']"
8621,"['5','5','1','5','1','0','5.5','4.5','1.5','5','5.5','6','0']"
8622,"['4','4','3','1','2','0','1','2','4.5','5.5','4','6.5','0']"
8623,"['1','5','2','3','3','0','6.5','5','4','2','6','5.5','0']"
8624,"['3','3','4','5','3','0','2.5','5.5','3.5','2.5','3.5','1','0']"
8625,"['1','2','1','4','1','0','1','1.5','4.5','4','3.5','4.5','0']"
8626,"['5','5','3','5','2','0','2','4.5','4','3','1','5.5','0']"
8627,"['4','5','5','2','2','0','6','5','6.5','2','5','6.5','0']"
8628,"['5','5','4','4','5','0','5.5','4','1.5','2.5','5','4','0']"
8629,"['1','3','3','4','2','0','2','4.5','4','6','6.5','6.5','0']"
8630,"['2','2','5','5','3','0','5','4.5','3','2.5','2.5','1.5','0']"
8631,"['4','2','4','5','5','0','4.5','1','5.5','2.5','1','2','0']"
8632,"['4','4','2','4','4','0','4','3.5','1.5','3','1.5','4.5','0']"
8633,"['2','3','2','1','3','0','1.5','3','4','6.5','1','6.5','0']"
8634,"['1','1','3','5','5','0','4','6','1','6','1.5','6','0']"
8635,"['1','2','1','1','5','0','4','1','1','2.5','3','3','0']"
8636,"['3','3','4','5','1','0','1','2','4','2.5','5','5','0']"
8637,"['1','2','1','5','3','0','2.5','5.5','3.5','3.5','3.5','1.5','0']"
8638,"['4','3','2','1','3','0','3.5','3','5.5','4','2.5','5.5','0']"
8639,"['3','3','3','3','3','0','6.5','6.5','6','3','2.5','6.5','0']"
8640,"['2','1','4','3','4','0','1','3','6.5','3','6','2.5','0']"
8641,"['4','4','4','1','1','0','4.5','3.5','2.5','4.5','4','1','0']"
8642,"['5','1','1','2','3','0','2','4','3','4','4','2.5','0']"
8643,"['1','4','5','2','3','0','6','1.5','4','6','1.5','3','0']"
8644,"['3','4','3','4','4','0','1','6.5','3.5','3','1.5','2','0']"
8645,"['4','2','3','5','2','0','6','4','2','3','3','4','0']"
8646,"['5','4','4','1','3','0','2','6.5','2','5.5','6','6.5','0']"
8647,"['1','5','2','3','2','0','3.5','3','1','6','1','2','0']"
8648,"['1','2','5','3','1','0','1','5.5','4','5.5','5','1','0']"
8649,"['2','1','4','1','5','0','5.5','3.5','6','2','3.5','2','0']"
8650,"['1','2','3','3','2','0','6.5','1.5','2','1.5','6.5','5.5','0']"
8651,"['2','5','5','2','2','0','5.5','5.5','5.5','4','4.5','4.5','0']"
8652,"['2','5','3','3','3','0','2.5','5.5','6','2.5','4','3.5','0']"
8653,"['2','2','1','4','3','0','5','6.5','6.5','5.5','6.5','6','0']"
8654,"['5','4','4','4','4','0','3.5','2','4','1','2','2.5','0']"
8655,"['3','1','1','5','2','0','3.5','1.5','3','6','1','5.5','0']"
8656,"['3','5','4','4','3','0','3','3','3','5.5','3.5','5.5','0']"
8657,"['5','2','1','4','2','0','6.5','5','6.5','1','1.5','4','0']"
8658,"['3','4','5','4','3','0','2','3.5','5.5','1.5','6','6.5','0']"
8659,"['5','3','1','4','1','0','3','1','6.5','6','2.5','4.5','0']"
8660,"['5','4','4','2','1','0','3.5','2.5','1.5','6','4','4.5','0']"
8661,"['5','3','2','2','5','0','3','6','5','2.5','6','2','0']"
8662,"['1','5','1','3','4','0','2.5','3.5','5','3.5','5','2','0']"
8663,"['2','2','1','1','4','0','1','3.5','5','4','1.5','1','0']"
8664,"['5','4','2','4','4','0','2.5','2','1.5','4.5','6','5','0']"
8665,"['2','4','3','4','5','0','2.5','2.5','6.5','2.5','2','2.5','0']"
8666,"['2','2','5','4','4','0','3','3.5','6','1','3.5','4','0']"
8667,"['1','5','3','2','4','0','2.5','6.5','4.5','2.5','4.5','5.5','0']"
8668,"['3','3','3','4','3','0','3.5','5','3.5','4.5','2.5','5.5','0']"
8669,"['1','3','2','1','1','0','4','5.5','5','3.5','6.5','1','0']"
8670,"['4','2','2','1','5','0','5','4.5','1','5.5','6','1.5','0']"
8671,"['3','4','4','2','3','0','5.5','4.5','4','1.5','6','5.5','0']"
8672,"['5','1','4','2','2','0','4.5','4.5','5','6.5','6.5','1','0']"
8673,"['4','1','2','2','5','0','1.5','5.5','5.5','1.5','4','2.5','0']"
8674,"['3','4','4','5','1','0','1','3','3','4','6.5','2.5','0']"
8675,"['2','2','2','2','4','0','3.5','4','2','6','5.5','1.5','0']"
8676,"['5','2','1','2','1','0','2.5','1','4','5.5','6','1.5','0']"
8677,"['2','1','4','5','2','0','6.5','2','3','4','3','2.5','0']"
8678,"['1','1','2','3','1','0','6','3','1.5','3.5','5','2.5','0']"
8679,"['1','5','2','5','1','0','4','1.5','6.5','4','5.5','2','0']"
8680,"['3','3','1','2','3','0','3.5','3.5','3.5','3','6.5','2','0']"
8681,"['3','3','4','2','5','0','4.5','5','2.5','3.5','4','5','0']"
8682,"['2','1','2','1','2','0','3.5','2.5','4','1.5','1','4.5','0']"
8683,"['1','3','2','5','5','0','6','4','3','6','1.5','3.5','0']"
8684,"['4','4','5','2','1','0','5','4','4.5','2.5','1.5','1','0']"
8685,"['4','2','5','5','1','0','3','1','4.5','2.5','3.5','3','0']"
8686,"['1','2','5','1','4','0','2','5','4','6.5','3','1.5','0']"
8687,"['1','3','1','4','1','0','6.5','2','3','4','3','5','0']"
8688,"['5','1','4','3','2','0','6','3.5','3.5','3.5','4.5','1.5','0']"
8689,"['4','2','2','1','4','0','2.5','5','2','1','3.5','1','0']"
8690,"['4','4','2','2','4','0','1','6','4.5','5.5','6.5','6.5','0']"
8691,"['3','3','2','1','3','0','5','5','4.5','4.5','5.5','6.5','0']"
8692,"['4','3','4','1','3','0','5','5','6.5','5.5','4','2.5','0']"
8693,"['4','2','5','1','3','0','5.5','3.5','1','3.5','4','6','0']"
8694,"['4','5','1','2','3','0','2','5.5','3.5','3','6','5.5','0']"
8695,"['4','4','3','4','4','0','3','4.5','1.5','4','1.5','6.5','0']"
8696,"['1','5','4','5','5','0','5.5','2','2','3','4.5','3.5','0']"
8697,"['1','4','4','4','2','0','4','3.5','2','3','3','4','0']"
8698,"['1','5','1','1','5','0','4','5.5','1.5','4.5','4','5','0']"
8699,"['3','2','1','3','4','0','5','6','3.5','5','2.5','1.5','0']"
8700,"['4','3','3','4','3','0','6.5','1','3','4','5','2.5','0']"
8701,"['1','1','5','3','3','0','4.5','4.5','4.5','2.5','1','5.5','0']"
8702,"['4','4','2','3','5','0','6','4','2.5','6','3','1','0']"
8703,"['2','2','4','2','3','0','2.5','1.5','1.5','6.5','5.5','4','0']"
8704,"['3','2','4','2','2','0','6.5','6.5','6','5','4.5','6','0']"
8705,"['4','5','3','3','1','0','5','3','4','6.5','4.5','5.5','0']"
8706,"['3','2','5','5','1','0','6','3','4','1','1','1','0']"
8707,"['3','4','4','1','4','0','2.5','3.5','1.5','4.5','4','1','0']"
8708,"['1','2','5','1','4','0','1.5','5','4.5','6.5','3.5','4.5','0']"
8709,"['2','5','1','5','2','0','6.5','4','3','5.5','4.5','1','0']"
8710,"['2','1','5','3','2','0','1','3','2.5','6','1','1','0']"
8711,"['1','3','5','5','2','0','4.5','3','1','4','4.5','4.5','0']"
8712,"['2','2','5','1','4','0','5.5','1','2.5','6.5','2','5','0']"
8713,"['5','1','2','3','4','0','2','3.5','3','5.5','3','2.5','0']"
8714,"['1','1','5','1','2','0','1.5','3','5','3','6.5','5.5','0']"
8715,"['5','5','2','5','4','0','1.5','2.5','6.5','4','2.5','5.5','0']"
8716,"['5','5','4','2','5','0','4','2','6','5.5','4','6','0']"
8717,"['3','5','3','1','1','0','2','1','3','4.5','1.5','6','0']"
8718,"['5','2','3','1','4','0','6.5','1.5','3','3','5.5','2','0']"
8719,"['4','4','3','3','2','0','2.5','5','2','5','6.5','1','0']"
8720,"['2','3','3','2','4','0','1.5','5.5','2.5','4','3.5','5.5','0']"
8721,"['2','4','3','2','3','0','5.5','3.5','5.5','4.5','3','1','0']"
8722,"['2','5','5','1','3','0','3.5','3','3.5','5.5','6','6.5','0']"
8723,"['4','4','5','5','5','0','3.5','4.5','6','6.5','4','1.5','0']"
8724,"['3','2','2','2','2','0','3.5','1.5','6.5','2','6','6','0']"
8725,"['3','4','5','1','1','0','1','5','3','5.5','4','6.5','0']"
8726,"['1','1','1','2','3','0','1','2','6','1','6','5.5','0']"
8727,"['2','2','5','4','2','0','2.5','4','2.5','4.5','1','4','0']"
8728,"['4','2','3','1','4','0','2.5','1','3.5','4','6','1.5','0']"
8729,"['2','2','2','2','4','0','1','2','4','4','3.5','3','0']"
8730,"['3','1','2','1','2','0','3.5','1','3','1','1.5','2','0']"
8731,"['3','3','1','4','5','0','6','2','2.5','1.5','1.5','2.5','0']"
8732,"['2','1','1','3','2','0','1.5','1','5','5','5.5','1.5','0']"
8733,"['3','4','2','2','2','0','4','4.5','3','1.5','1.5','2','0']"
8734,"['4','2','2','3','3','0','2.5','4.5','1.5','3','3.5','2','0']"
8735,"['2','5','2','2','5','0','1','1','6','5','6','3.5','0']"
8736,"['1','4','4','3','3','0','1.5','4','3.5','5.5','4','2','0']"
8737,"['2','4','3','5','2','0','6','4.5','4.5','3','5.5','1','0']"
8738,"['2','3','1','2','2','0','3.5','6.5','2','5','3','6.5','0']"
8739,"['4','5','5','2','5','0','5.5','3','2','4','1.5','3.5','0']"
8740,"['5','4','2','2','4','0','5','2','4','6','4.5','1.5','0']"
8741,"['1','3','2','2','2','0','5','6','2.5','4','6','1','0']"
8742,"['5','5','1','1','1','0','6','1.5','4','5','1','5.5','0']"
8743,"['2','2','1','1','3','0','6','5.5','4','6','4','6.5','0']"
8744,"['4','3','2','3','3','0','3','4','3','3.5','4','6','0']"
8745,"['3','3','5','1','3','0','4.5','1','5','6','5','3.5','0']"
8746,"['5','1','2','3','1','0','6','4.5','4','4','5','5.5','0']"
8747,"['3','1','1','1','3','0','5.5','3.5','6','6.5','5','4.5','0']"
8748,"['3','2','5','5','2','0','4','3.5','1','5.5','2','3','0']"
8749,"['3','5','3','5','3','0','5.5','6.5','4.5','2.5','4.5','3','0']"
8750,"['4','3','3','2','1','0','3.5','4','5.5','6.5','5.5','4.5','0']"
8751,"['1','2','4','2','4','0','2.5','1.5','1.5','3','2.5','1','0']"
8752,"['3','3','5','2','4','0','3.5','4','2','1.5','6.5','6.5','0']"
8753,"['3','1','1','4','3','0','1.5','6.5','4.5','6.5','6','4.5','0']"
8754,"['5','1','2','4','4','0','3.5','2','5.5','3','5','2','0']"
8755,"['5','3','5','1','1','0','2.5','4.5','5.5','1','2','5','0']"
8756,"['2','1','5','5','2','0','3','2','2.5','5','1.5','6.5','0']"
8757,"['4','2','3','5','2','0','5','5.5','2.5','1.5','3','4','0']"
8758,"['2','1','1','5','3','0','5','4','1.5','3','2.5','4','0']"
8759,"['4','2','5','4','4','0','1.5','2.5','5.5','2','4.5','1.5','0']"
8760,"['2','3','4','4','4','0','2','3.5','1','3','5.5','1','0']"
8761,"['5','2','5','2','1','0','1.5','3','1','1','2','1.5','0']"
8762,"['1','3','1','3','5','0','5.5','4','4.5','2','1','5.5','0']"
8763,"['1','5','2','2','3','0','4','1','1.5','2.5','6','2.5','0']"
8764,"['1','4','5','4','3','0','3.5','3.5','4.5','5','1.5','6.5','0']"
8765,"['5','1','2','3','1','0','2','3','3.5','1','6.5','3.5','0']"
8766,"['5','4','5','5','4','0','2','2.5','5.5','5','1','6.5','0']"
8767,"['3','4','4','3','5','0','4','6.5','2.5','2.5','4','1.5','0']"
8768,"['2','1','1','5','2','0','2.5','2','3','1.5','6','6.5','0']"
8769,"['4','3','1','4','4','0','1.5','4.5','2.5','2.5','1.5','6.5','0']"
8770,"['4','1','2','1','5','0','4','6.5','4','5','1','5','0']"
8771,"['5','5','3','4','3','0','5','5.5','1','1','5','3.5','0']"
8772,"['1','2','3','3','1','0','4','3.5','2.5','2.5','5','1','0']"
8773,"['3','2','2','4','3','0','4','4','1.5','2.5','2','2.5','0']"
8774,"['4','1','4','4','3','0','1','1.5','6.5','3.5','2','3','0']"
8775,"['5','1','4','5','3','0','4','3','3','2','6.5','4','0']"
8776,"['1','4','3','3','5','0','3.5','1','6','3','4','6.5','0']"
8777,"['3','3','4','4','1','0','6','6.5','4.5','3','4','2.5','0']"
8778,"['3','4','4','4','4','0','6.5','2','4','5.5','4.5','6.5','0']"
8779,"['5','5','5','4','1','0','3','5.5','1','5','2.5','6.5','0']"
8780,"['3','1','3','5','5','0','3.5','1','3','1.5','1.5','3.5','0']"
8781,"['3','4','3','2','3','0','4.5','4.5','1','1.5','2.5','4','0']"
8782,"['4','5','3','1','5','0','4','2','3','2.5','5.5','4','0']"
8783,"['1','1','5','4','4','0','3','4.5','5','3.5','1','4','0']"
8784,"['1','2','1','3','3','0','1','5','6.5','3','5.5','6','0']"
8785,"['1','1','2','3','4','0','2','4.5','6.5','3','3','6','0']"
8786,"['2','5','1','4','1','0','4.5','4.5','3','1.5','3','5','0']"
8787,"['2','5','2','5','3','0','3','1.5','5.5','5.5','3','2','0']"
8788,"['3','5','1','2','2','0','4.5','1.5','5','2.5','1.5','3','0']"
8789,"['1','5','3','5','4','0','2.5','2.5','6.5','4.5','4','1','0']"
8790,"['4','1','1','1','1','0','5.5','1.5','3','5','1','3','0']"
8791,"['4','2','4','5','5','0','3.5','5','2','4.5','4','3','0']"
8792,"['3','3','2','4','1','0','4','6.5','4.5','1','2.5','6.5','0']"
8793,"['5','1','2','3','4','0','4.5','5.5','1.5','1','2.5','5','0']"
8794,"['1','1','2','4','3','0','1.5','3','6.5','2','3','5','0']"
8795,"['5','2','1','5','5','0','3.5','3','4','2.5','2','6.5','0']"
8796,"['3','5','3','5','4','0','3.5','6','1.5','2.5','2.5','1','0']"
8797,"['4','2','2','4','4','0','1','2','3.5','2','6','4','0']"
8798,"['4','5','3','4','2','0','2.5','5','3.5','2.5','6','6','0']"
8799,"['1','2','4','5','3','0','6','3','2.5','6.5','4','6.5','0']"
8800,"['2','4','2','3','4','0','1.5','2','4','3.5','3.5','6.5','0']"
8801,"['5','3','3','2','1','0','5','3','6.5','6','6','5.5','0']"
8802,"['5','3','4','1','2','0','4.5','3','4','1.5','4.5','2','0']"
8803,"['3','5','2','4','2','0','4','5','6.5','5','6','1.5','0']"
8804,"['4','3','3','1','4','0','2','6.5','6','2.5','1','1.5','0']"
8805,"['5','4','1','4','2','0','6.5','6','5.5','1.5','1.5','2','0']"
8806,"['3','5','5','5','5','0','6.5','4.5','4','5','5.5','6','0']"
8807,"['2','5','3','1','4','0','2.5','4.5','3','1','3','3','0']"
8808,"['1','5','5','4','4','0','5.5','4','5.5','2.5','3','4','0']"
8809,"['4','5','5','1','1','0','1.5','1.5','6','1.5','3','3.5','0']"
8810,"['4','4','5','2','1','0','5.5','2','6','2','2.5','2','0']"
8811,"['3','1','1','3','1','0','3.5','5','3.5','5.5','6.5','6.5','0']"
8812,"['5','4','4','2','3','0','2.5','3','1','2.5','3','2.5','0']"
8813,"['2','5','4','5','4','0','2','4','5','6.5','6','6','0']"
8814,"['4','2','3','5','1','0','3.5','5.5','6','2.5','6.5','5','0']"
8815,"['5','5','1','3','1','0','3.5','1','6.5','1.5','1.5','3','0']"
8816,"['2','1','5','1','4','0','3.5','1','2','4.5','4','2.5','0']"
8817,"['2','4','1','1','4','0','3.5','2','5','6','2','3.5','0']"
8818,"['4','1','5','5','4','0','6.5','1','4','4.5','4','1','0']"
8819,"['2','3','2','2','3','0','6','6','2','1','2','5.5','0']"
8820,"['1','3','5','3','3','0','3.5','1.5','4','4','3.5','2.5','0']"
8821,"['5','1','5','5','4','0','2','5.5','1','4','4.5','2.5','0']"
8822,"['3','3','5','5','2','0','1','6.5','5.5','4.5','4','3.5','0']"
8823,"['2','5','5','4','2','0','3','1.5','4','2.5','4','4.5','0']"
8824,"['3','3','5','3','1','0','3.5','3','5.5','2.5','5','1','0']"
8825,"['4','2','5','1','1','0','4.5','5.5','3.5','2','2.5','4.5','0']"
8826,"['2','2','5','1','1','0','2','6','5.5','3','4.5','4.5','0']"
8827,"['4','5','2','1','1','0','2','4','6','4.5','1','4','0']"
8828,"['1','2','4','2','1','0','1.5','6.5','4','3.5','6.5','1','0']"
8829,"['2','2','1','1','5','0','1','3.5','1.5','2','2','3','0']"
8830,"['3','5','2','5','5','0','2.5','3.5','2','5.5','4.5','3.5','0']"
8831,"['1','2','3','4','5','0','1.5','4.5','1.5','6.5','6','2','0']"
8832,"['2','2','4','4','5','0','6','2','5','3','4','6.5','0']"
8833,"['2','1','2','2','3','0','1.5','5','1.5','5','1','5.5','0']"
8834,"['2','3','4','2','5','0','5','2.5','1.5','4','5.5','6','0']"
8835,"['4','5','4','5','5','0','5.5','4.5','5','4','5.5','3.5','0']"
8836,"['3','3','4','3','5','0','5.5','2','4.5','4.5','4.5','5.5','0']"
8837,"['2','4','1','2','5','0','1.5','1.5','4.5','3','4','2.5','0']"
8838,"['3','4','5','4','3','0','4','1.5','5','3','2.5','5','0']"
8839,"['2','5','5','2','5','0','2.5','6','3.5','6.5','2','2','0']"
8840,"['3','2','5','2','5','0','6','3.5','5.5','1','3','2','0']"
8841,"['3','4','4','2','5','0','2.5','3','6.5','5.5','4','4','0']"
8842,"['1','4','4','5','5','0','5','6','1','5.5','5.5','4','0']"
8843,"['2','4','3','1','5','0','3','5.5','6','3','5.5','5.5','0']"
8844,"['3','2','3','3','4','0','2.5','1','1','3','5','1','0']"
8845,"['1','4','5','4','3','0','1.5','2.5','6.5','4.5','2.5','5','0']"
8846,"['1','2','2','2','5','0','1.5','5.5','1.5','6','4','4.5','0']"
8847,"['5','3','2','1','3','0','2','6','5','5.5','3.5','5','0']"
8848,"['2','4','5','2','1','0','3.5','6.5','5.5','6','6.5','3','0']"
8849,"['2','5','2','1','4','0','3.5','4.5','6','2.5','3.5','6.5','0']"
8850,"['5','1','4','2','5','0','6','1.5','3.5','5.5','3','2','0']"
8851,"['5','5','3','3','1','0','2','4.5','6','3.5','3','2.5','0']"
8852,"['4','5','2','3','2','0','2','2','5.5','5','3.5','5','0']"
8853,"['2','4','1','1','3','0','3.5','3','2','4.5','2','6','0']"
8854,"['5','4','5','2','3','0','2.5','1','4.5','2.5','3','4.5','0']"
8855,"['1','2','4','4','5','0','4','6.5','1','6.5','4.5','2.5','0']"
8856,"['3','4','3','4','1','0','2.5','1.5','6','2.5','1','5.5','0']"
8857,"['5','4','3','4','4','0','5.5','3.5','1','2','1.5','5','0']"
8858,"['1','2','4','4','5','0','4','1','3','5.5','5','3','0']"
8859,"['3','5','3','3','3','0','3','3.5','2','5.5','1.5','1','0']"
8860,"['2','3','2','2','2','0','2.5','5.5','2.5','1','2','6.5','0']"
8861,"['3','4','5','4','1','0','4','2','1','4.5','5','1.5','0']"
8862,"['1','5','2','4','5','0','6','4.5','6','5.5','6','2.5','0']"
8863,"['4','5','4','1','3','0','5.5','1','6.5','6','6.5','4.5','0']"
8864,"['5','4','2','4','5','0','2','5.5','1.5','6','3.5','6','0']"
8865,"['1','5','3','1','3','0','1','4.5','1.5','6.5','3','6.5','0']"
8866,"['5','5','1','5','2','0','6.5','5','4','3.5','4','5.5','0']"
8867,"['1','4','5','1','4','0','3.5','1','6','3','6','2.5','0']"
8868,"['3','1','4','3','2','0','5.5','3.5','3.5','6','2','3','0']"
8869,"['4','2','1','3','5','0','1','4','4.5','1','3.5','3','0']"
8870,"['5','5','5','1','3','0','3','5','5','2','3.5','5','0']"
8871,"['1','4','1','2','2','0','4.5','2','6.5','1.5','2','1','0']"
8872,"['1','4','2','2','2','0','5','4.5','4.5','5.5','6','4','0']"
8873,"['1','2','5','1','1','0','1.5','5.5','2.5','3','4.5','4','0']"
8874,"['2','2','1','4','1','0','1','4.5','1.5','1.5','2.5','4','0']"
8875,"['3','1','3','5','5','0','4','5','1.5','1.5','2','3.5','0']"
8876,"['4','1','1','1','4','0','5.5','1','4.5','3','1.5','4.5','0']"
8877,"['4','3','2','3','5','0','2','6.5','3','6','6.5','3','0']"
8878,"['5','5','5','3','1','0','2.5','3','3','3.5','4.5','2.5','0']"
8879,"['5','3','2','4','1','0','5','2.5','6','4.5','3.5','6','0']"
8880,"['3','1','4','1','5','0','2','2','3.5','4','3','2.5','0']"
8881,"['2','4','4','4','4','0','5','2.5','4','2','3.5','5','0']"
8882,"['4','1','2','5','3','0','2.5','6.5','3','5','3.5','2','0']"
8883,"['3','2','3','1','4','0','6','3.5','5.5','6.5','6.5','1.5','0']"
8884,"['4','2','5','2','4','0','4.5','3','6','6.5','4.5','1.5','0']"
8885,"['4','1','5','3','1','0','5','3','6','6','6.5','1.5','0']"
8886,"['2','4','3','1','2','0','5.5','2','1','1','1','5.5','0']"
8887,"['2','4','5','3','2','0','6.5','2.5','5.5','1.5','4','3.5','0']"
8888,"['3','1','1','1','2','0','2.5','6','4.5','6','1','5','0']"
8889,"['2','3','1','4','3','0','6.5','1','4','1.5','1.5','4.5','0']"
8890,"['4','1','5','4','1','0','3.5','2','2.5','3','6','5.5','0']"
8891,"['4','4','1','5','1','0','1.5','3.5','3','6.5','2.5','5','0']"
8892,"['1','1','1','1','2','0','1','5.5','4','3','2','4.5','0']"
8893,"['4','4','5','5','1','0','5.5','1','4','2.5','1','6','0']"
8894,"['3','3','5','4','5','0','5.5','6.5','2','3.5','1','6','0']"
8895,"['3','4','3','4','2','0','5','3.5','2.5','5.5','3','2.5','0']"
8896,"['1','3','1','2','5','0','2','1','3','4','4','6.5','0']"
8897,"['4','4','5','4','2','0','1.5','4','4','1.5','4.5','4','0']"
8898,"['1','5','1','3','5','0','4','3.5','5','1','2.5','5','0']"
8899,"['2','3','5','4','1','0','6.5','1','5.5','1','2','2.5','0']"
8900,"['1','4','3','1','1','0','2','4','6.5','3','6.5','2.5','0']"
8901,"['2','4','2','1','3','0','3.5','2','5','3','1','5.5','0']"
8902,"['3','5','3','1','4','0','6.5','3','1','2','5.5','6','0']"
8903,"['2','5','1','1','3','0','2.5','4.5','1','4.5','3','5','0']"
8904,"['1','2','5','2','3','0','3.5','1.5','6','5','2.5','6.5','0']"
8905,"['1','2','5','2','4','0','6.5','4','4','6.5','4','2.5','0']"
8906,"['2','2','4','5','1','0','5.5','5.5','5.5','5','6.5','2','0']"
8907,"['3','3','2','5','3','0','2.5','5','2.5','5.5','2.5','3','0']"
8908,"['4','3','4','2','2','0','1','2.5','1.5','3.5','3.5','3.5','0']"
8909,"['2','5','4','4','2','0','4','5.5','2','4','2.5','1','0']"
8910,"['2','5','2','5','3','0','2.5','4.5','3','6.5','1','3','0']"
8911,"['4','2','4','1','3','0','3','2.5','6','2.5','1','3','0']"
8912,"['1','4','3','4','2','0','6.5','2','3.5','4','2','4.5','0']"
8913,"['2','2','5','2','4','0','2','2.5','2.5','6.5','3.5','2.5','0']"
8914,"['4','3','3','4','2','0','3.5','6','4','5','3.5','3.5','0']"
8915,"['5','5','3','4','2','0','5.5','4.5','5','6.5','1.5','1.5','0']"
8916,"['4','5','5','4','3','0','2.5','4.5','6','4','4','4','0']"
8917,"['4','2','1','3','4','0','4.5','1.5','4','1.5','6','2.5','0']"
8918,"['1','1','4','1','5','0','6','1','3.5','4','2.5','6.5','0']"
8919,"['5','2','1','2','4','0','6.5','1.5','2','2','5','3.5','0']"
8920,"['4','3','2','2','1','0','2.5','1.5','2','1.5','3','3.5','0']"
8921,"['2','2','4','2','4','0','2','1.5','6.5','6','5.5','1.5','0']"
8922,"['5','3','4','2','4','0','4','3.5','4','2.5','1','2','0']"
8923,"['1','4','3','1','3','0','4','5','2','3.5','4.5','2.5','0']"
8924,"['4','5','4','4','5','0','4.5','4.5','5','6','2','1','0']"
8925,"['4','1','2','4','5','0','4.5','4.5','3','6','1','5.5','0']"
8926,"['3','1','4','2','3','0','5','2.5','2','3','4','5','0']"
8927,"['3','1','3','4','2','0','2','6.5','1.5','2.5','5','4.5','0']"
8928,"['2','4','5','1','3','0','5.5','6.5','5.5','1.5','4','5.5','0']"
8929,"['1','2','3','4','3','0','1','2','2.5','3','5','5.5','0']"
8930,"['5','1','5','3','2','0','1','4.5','4.5','5','2','3.5','0']"
8931,"['4','1','3','3','1','0','3','3','6.5','3.5','3','6','0']"
8932,"['3','2','1','4','4','0','3.5','6','2','2.5','3.5','2','0']"
8933,"['1','5','2','2','5','0','3.5','3','5','4.5','4.5','4','0']"
8934,"['1','3','5','1','1','0','6.5','6.5','6','4','1','3.5','0']"
8935,"['4','2','1','2','5','0','5','4.5','5','5','6','2.5','0']"
8936,"['3','2','5','3','5','0','5.5','3.5','1','4.5','6.5','2','0']"
8937,"['2','2','4','4','4','0','2','5.5','1.5','2.5','4','4','0']"
8938,"['1','1','2','4','3','0','5','4.5','1.5','3.5','2','1','0']"
8939,"['4','1','5','5','3','0','3.5','1.5','1','4','6.5','3','0']"
8940,"['2','1','3','5','5','0','3.5','6','1','3.5','1.5','3','0']"
8941,"['4','4','1','3','2','0','3','5.5','2.5','2.5','2','3','0']"
8942,"['3','1','3','1','4','0','2.5','1','5.5','6','6.5','4.5','0']"
8943,"['1','4','4','5','1','0','4','3','4','2','4','6.5','0']"
8944,"['3','4','1','2','1','0','2.5','4','5','4','5','5.5','0']"
8945,"['1','2','5','5','4','0','2.5','2','1.5','4','4.5','1.5','0']"
8946,"['4','4','4','2','5','0','3.5','6','1','4.5','4.5','6','0']"
