personID,traj
1295,"['5','3','4','1','4','0','2','6','1.5','2','1.5','6.5','0']"
1296,"['4','3','3','4','5','0','1.5','6.5','1','5','1.5','1.5','0']"
1297,"['2','2','2','3','5','0','3','2.5','2.5','5.5','3.5','1','0']"
1298,"['4','3','3','5','4','0','5','6','6','5.5','5.5','6','0']"
1299,"['5','5','5','5','3','0','3.5','5.5','6.5','4.5','6','2.5','0']"
1300,"['1','1','4','3','3','0','2','4.5','5.5','2','1','5.5','0']"
1301,"['1','4','2','5','1','0','2.5','6.5','1.5','1','6','6.5','0']"
1302,"['4','5','3','5','3','0','5','2.5','4','1.5','2.5','1','0']"
1303,"['3','5','4','1','1','0','4.5','5.5','1','4.5','1','2','0']"
1304,"['4','1','5','3','2','0','2.5','4','1.5','6.5','2','3.5','0']"
1305,"['3','4','1','2','2','0','6.5','2.5','3.5','1.5','5.5','2','0']"
1306,"['2','3','3','2','3','0','1.5','2.5','5','5.5','3','1','0']"
1307,"['5','5','3','2','3','0','4','2','6','2','4.5','2','0']"
1308,"['1','1','1','4','3','0','5','3.5','4.5','1','2','5','0']"
1309,"['4','2','5','5','2','0','1','4.5','3.5','1','4','3','0']"
1310,"['2','4','5','1','3','0','1','3.5','4.5','2.5','1.5','1.5','0']"
1311,"['1','3','3','2','5','0','3','2','3','2.5','2','4','0']"
1312,"['5','1','3','5','2','0','6.5','4.5','3.5','6','4','4.5','0']"
1313,"['4','2','5','5','3','0','6.5','4','3.5','4','4','3.5','0']"
1314,"['2','5','5','1','5','0','4.5','6.5','3','6','5','4.5','0']"
1315,"['5','2','1','5','4','0','3.5','6','1','5','1','2','0']"
1316,"['3','3','5','3','4','0','1','5','1','5','3','5.5','0']"
1317,"['2','4','4','1','2','0','4.5','5.5','5','2','1','3.5','0']"
1318,"['4','3','1','2','3','0','1.5','3.5','6.5','3.5','2','1','0']"
1319,"['4','1','5','4','4','0','2.5','3','5','6','2','1.5','0']"
1320,"['4','4','4','3','3','0','2.5','3.5','1','4.5','2','2','0']"
1321,"['2','2','2','1','3','0','2','3','6','4','6.5','4.5','0']"
1322,"['1','5','5','4','5','0','3.5','1','2.5','1.5','1','6','0']"
1323,"['5','1','2','3','2','0','2','3','4.5','6','5.5','4.5','0']"
1324,"['2','2','2','1','4','0','6.5','5','4','5.5','1','6','0']"
1325,"['5','4','3','2','1','0','3.5','3.5','5','2.5','3','1.5','0']"
1326,"['1','3','4','4','4','0','1','5','3','1.5','4.5','2','0']"
1327,"['2','5','4','1','1','0','4','5','4','6','6.5','4','0']"
1328,"['1','3','5','2','5','0','3.5','4','5.5','4','4','3.5','0']"
1329,"['3','1','1','5','1','0','3','4','4','2','1.5','3','0']"
1330,"['2','5','4','3','1','0','1','1.5','4','1.5','2.5','6.5','0']"
1331,"['1','2','1','3','3','0','5','2.5','5','3.5','3.5','2.5','0']"
1332,"['2','2','3','3','5','0','3.5','4','5.5','1','2','5.5','0']"
1333,"['3','3','5','2','5','0','2.5','6','3','5.5','1','5','0']"
1334,"['4','2','1','1','4','0','3','6.5','5.5','4','3.5','3.5','0']"
1335,"['5','1','3','3','1','0','1','4','1','2.5','1.5','5.5','0']"
1336,"['1','3','3','5','5','0','1.5','6.5','1.5','5.5','1','2.5','0']"
1337,"['1','5','2','2','2','0','3','4','4.5','6','1','2','0']"
1338,"['2','5','4','3','1','0','2.5','1','6.5','1','6.5','3.5','0']"
1339,"['4','3','5','5','4','0','4.5','1.5','5','3.5','6.5','1','0']"
1340,"['4','2','2','3','2','0','2','1.5','1.5','2','4.5','1','0']"
1341,"['1','2','5','5','1','0','2.5','5','6','6','1.5','5','0']"
1342,"['2','5','5','3','1','0','1.5','5','1.5','3','6','3','0']"
1343,"['5','2','4','2','4','0','1.5','5.5','4','3','6.5','2','0']"
1344,"['3','1','2','3','3','0','5.5','3.5','4','4.5','5','6','0']"
1345,"['2','2','3','1','2','0','5.5','4','1','2','3','2.5','0']"
1346,"['4','2','3','1','5','0','1','4','3','5.5','3.5','3.5','0']"
1347,"['5','1','2','4','4','0','1','5.5','3.5','3.5','2.5','4','0']"
1348,"['3','2','3','5','2','0','4','1','6.5','5','4.5','3.5','0']"
1349,"['4','3','1','5','2','0','6.5','3','4.5','1.5','3','5.5','0']"
1350,"['1','3','4','1','1','0','1','4.5','2','2.5','4','6.5','0']"
1351,"['2','4','5','3','3','0','3.5','1.5','1','1','6','4','0']"
1352,"['5','4','2','3','4','0','1.5','5','3.5','1.5','5.5','5','0']"
1353,"['1','1','3','4','1','0','1','2.5','3.5','3','5','2','0']"
1354,"['3','3','4','4','4','0','4','2','2','4.5','3.5','3','0']"
1355,"['5','5','3','3','1','0','1.5','4.5','3','2','3.5','6','0']"
1356,"['3','5','4','2','1','0','3','5.5','5','1.5','1.5','4','0']"
1357,"['4','1','2','1','5','0','6','3','3','4','4','4','0']"
1358,"['1','2','1','2','4','0','5','5.5','5.5','6.5','5.5','2.5','0']"
1359,"['1','5','3','3','5','0','2.5','6.5','4.5','1','2.5','4','0']"
1360,"['5','1','3','1','1','0','6','6.5','2.5','6','3.5','4','0']"
1361,"['3','3','4','2','1','0','2.5','6.5','2','6.5','4.5','4','0']"
1362,"['3','5','3','4','1','0','5','3','6','2.5','5','4','0']"
1363,"['5','3','2','1','3','0','2','5','5.5','3','5','4.5','0']"
1364,"['2','4','1','1','4','0','4.5','2.5','3','4','6.5','1','0']"
1365,"['2','2','5','4','2','0','6.5','6','3.5','2.5','4','2','0']"
1366,"['2','4','1','1','3','0','1.5','4','1.5','4.5','1','4','0']"
1367,"['2','2','1','5','3','0','6','3','3.5','2.5','6','1','0']"
1368,"['3','2','4','1','4','0','4.5','5','6','4.5','1.5','3','0']"
1369,"['2','1','4','4','3','0','5','3','3','3','3.5','6','0']"
1370,"['4','2','2','3','2','0','3.5','3','2.5','4.5','1','3.5','0']"
1371,"['1','2','5','3','5','0','5.5','2.5','5','1.5','6.5','3.5','0']"
1372,"['2','3','3','1','3','0','2','6','4','3.5','4','5','0']"
1373,"['1','2','5','2','4','0','3','3','2','4.5','3.5','4.5','0']"
1374,"['3','5','2','3','1','0','1','1.5','4','1','2.5','1','0']"
1375,"['5','5','3','1','1','0','2.5','1.5','2','1','1','3','0']"
1376,"['4','3','4','1','5','0','4.5','6','2','3.5','3.5','2.5','0']"
1377,"['1','4','3','1','1','0','6','4','3','1.5','1','2','0']"
1378,"['4','4','1','3','4','0','2.5','5','5.5','6','4','5','0']"
1379,"['4','4','2','3','2','0','1.5','5.5','4','5','3','2','0']"
1380,"['4','4','5','1','1','0','4','6','1','4.5','1','2.5','0']"
1381,"['3','1','1','4','2','0','5','4.5','6.5','5','5','5.5','0']"
1382,"['5','3','4','2','5','0','5.5','2.5','3','1','2.5','5','0']"
1383,"['1','5','1','4','1','0','3','3.5','1','5.5','6','5.5','0']"
1384,"['1','5','3','5','5','0','4.5','2','6','3.5','4.5','1.5','0']"
1385,"['1','3','3','1','4','0','4','4','5','4.5','6.5','2.5','0']"
1386,"['4','2','2','3','4','0','4.5','2.5','2','3.5','5','2.5','0']"
1387,"['5','5','3','2','2','0','4','5','1.5','2','4.5','4.5','0']"
1388,"['1','3','5','4','2','0','3','3','1.5','5.5','4','3.5','0']"
1389,"['4','5','4','1','2','0','2.5','4','5.5','2.5','6','3.5','0']"
1390,"['1','3','2','5','5','0','4.5','4','5.5','3.5','1.5','3','0']"
1391,"['3','2','3','4','2','0','4.5','3','1','2.5','2','1','0']"
1392,"['2','2','3','1','3','0','2','4.5','1.5','5','5','2','0']"
1393,"['1','1','4','3','4','0','5','4.5','3.5','4.5','6','2.5','0']"
1394,"['5','2','4','2','1','0','2','2','6.5','3.5','3.5','2','0']"
1395,"['1','2','1','4','1','0','3.5','3.5','1','1.5','1.5','2.5','0']"
1396,"['5','5','2','1','3','0','5','4.5','2','5.5','6.5','4.5','0']"
1397,"['1','5','5','4','2','0','1.5','5','1.5','6','2','2','0']"
1398,"['2','3','4','3','1','0','3.5','3.5','2','5.5','3','6','0']"
1399,"['1','1','3','3','5','0','5','6.5','2','1','3.5','4','0']"
1400,"['3','5','4','4','5','0','1.5','1.5','3','5','1','1.5','0']"
1401,"['4','5','3','4','3','0','2','3.5','3','1','2','3','0']"
1402,"['2','2','2','2','4','0','1.5','4.5','2','6.5','5','5.5','0']"
1403,"['2','3','1','5','3','0','6.5','6.5','1','2.5','5','2.5','0']"
1404,"['5','5','5','1','2','0','6.5','3.5','3.5','2.5','5','1','0']"
1405,"['4','5','2','3','4','0','2.5','2','1','1','6','4','0']"
1406,"['1','4','3','3','4','0','5','2','5','5.5','1','2','0']"
1407,"['1','2','2','2','2','0','5','1.5','6','6.5','2','3.5','0']"
1408,"['1','5','4','2','4','0','4.5','1.5','2','1.5','1.5','2.5','0']"
1409,"['5','4','2','3','1','0','6','2','6.5','2.5','2','1','0']"
1410,"['2','1','1','2','1','0','3.5','4.5','6.5','3.5','5.5','4','0']"
1411,"['3','2','1','1','5','0','2','1.5','4.5','1.5','6.5','5.5','0']"
1412,"['4','2','1','2','4','0','4','1','1','2.5','5.5','6.5','0']"
1413,"['5','5','5','5','4','0','6.5','1.5','1','3','2.5','3.5','0']"
1414,"['4','4','5','1','3','0','3.5','4','5','5','4','1','0']"
1415,"['4','1','5','3','3','0','6','2','1','3','5.5','5','0']"
1416,"['5','5','3','3','4','0','3.5','1','3','1','3','3.5','0']"
1417,"['1','5','3','3','3','0','6','5','1','5.5','6.5','6','0']"
1418,"['2','4','5','1','2','0','1.5','2','4.5','6.5','5','5','0']"
1419,"['2','1','3','2','3','0','4','3.5','6.5','3','2','3','0']"
1420,"['1','3','4','4','1','0','3','6.5','1','6','6.5','4','0']"
1421,"['1','4','2','3','5','0','1.5','3.5','2.5','3','5','2.5','0']"
1422,"['4','4','3','4','2','0','6','6','6.5','3','5','6.5','0']"
1423,"['3','3','3','4','3','0','2','6.5','3.5','5.5','5.5','6.5','0']"
1424,"['2','5','4','4','2','0','6','4.5','2.5','6.5','5.5','2.5','0']"
1425,"['1','5','3','4','3','0','2','3','1.5','1','5.5','5','0']"
1426,"['1','2','4','1','4','0','2','1.5','1.5','2.5','4','4.5','0']"
1427,"['4','5','3','3','1','0','3','2.5','4','3.5','5.5','3','0']"
1428,"['2','2','4','4','1','0','6.5','1.5','3.5','3','2.5','1','0']"
1429,"['5','2','5','4','4','0','1','4','5','1','4.5','4.5','0']"
1430,"['5','3','1','3','1','0','5.5','3.5','2.5','3.5','6.5','4.5','0']"
1431,"['1','1','4','3','4','0','3.5','6','4.5','4','5.5','5','0']"
1432,"['1','5','5','5','4','0','1.5','3','5','3','1','1.5','0']"
1433,"['3','5','4','1','3','0','1','3','1.5','1.5','3','6.5','0']"
1434,"['3','4','4','4','3','0','5','4.5','2','5','4','6','0']"
1435,"['5','2','3','5','1','0','1.5','1','1','3','4','1','0']"
1436,"['4','4','3','3','2','0','3.5','5.5','3','2','3.5','3.5','0']"
1437,"['2','1','1','3','4','0','5.5','4.5','1','4','4.5','5.5','0']"
1438,"['3','3','2','2','2','0','3','2','4.5','2','4','3','0']"
1439,"['3','3','3','4','1','0','1.5','4','4.5','4.5','6','5','0']"
1440,"['2','1','1','1','3','0','6.5','4','6.5','1','2.5','6','0']"
1441,"['1','1','2','3','1','0','6','6','1','3','2.5','4.5','0']"
1442,"['1','1','5','3','5','0','1.5','3.5','2','6','5','6','0']"
1443,"['3','5','3','5','3','0','3','2.5','5','1.5','4','1.5','0']"
1444,"['1','1','4','3','5','0','3.5','1.5','6','6.5','5.5','1','0']"
1445,"['2','3','4','5','4','0','5','6.5','3','6.5','2','3','0']"
1446,"['2','4','3','5','2','0','2.5','3','1.5','1.5','5.5','4.5','0']"
1447,"['5','2','5','4','2','0','6','6','5','2','1.5','3.5','0']"
1448,"['3','3','4','3','1','0','6','3.5','2','1','4.5','1','0']"
1449,"['3','1','4','3','3','0','2','6.5','1','1.5','4.5','1.5','0']"
1450,"['5','1','1','3','3','0','2.5','5','5','2','3.5','1.5','0']"
1451,"['4','3','3','5','1','0','3','2.5','3.5','5.5','1','1','0']"
1452,"['3','2','4','4','1','0','5.5','4','5.5','6','6.5','1','0']"
1453,"['1','1','3','5','5','0','3','4.5','5.5','3','5.5','6.5','0']"
1454,"['2','5','2','2','1','0','5','4','6.5','6','2','4','0']"
1455,"['5','3','4','4','2','0','5','3.5','3','2.5','3.5','4.5','0']"
1456,"['5','5','1','1','4','0','5','2.5','3.5','5','5','3.5','0']"
1457,"['4','3','1','3','5','0','3.5','5','1','4','1.5','5','0']"
1458,"['2','1','4','2','1','0','2','3','1','1','5','2.5','0']"
1459,"['5','3','1','1','2','0','5','6','1','4.5','1','6','0']"
1460,"['4','2','1','2','1','0','5.5','2.5','5','6','6','2.5','0']"
1461,"['5','2','3','4','3','0','1.5','5','2','2','2','4.5','0']"
1462,"['5','1','2','1','5','0','2.5','1','6','1','5','4','0']"
1463,"['1','4','4','1','3','0','6.5','2.5','3','4.5','3.5','3.5','0']"
1464,"['3','3','2','5','5','0','5','4.5','5.5','4','6','1','0']"
1465,"['1','4','2','2','1','0','2.5','1.5','6','2.5','4','1','0']"
1466,"['4','1','2','1','3','0','3.5','6.5','6','3','3','1','0']"
1467,"['1','2','1','5','2','0','3','5.5','2','6','5','5.5','0']"
1468,"['1','1','5','2','4','0','5.5','6.5','1.5','3.5','4.5','3.5','0']"
1469,"['1','5','3','3','2','0','6.5','3','6.5','1.5','6.5','2','0']"
1470,"['5','5','2','4','4','0','2.5','6.5','2','1','6','1','0']"
1471,"['4','5','3','5','1','0','6','6','4.5','6','3','3','0']"
1472,"['2','3','4','4','3','0','5','3','4','4','3.5','6','0']"
1473,"['3','3','5','1','2','0','6','4','6.5','3','6.5','5.5','0']"
1474,"['5','3','4','2','1','0','3','4','1','2.5','2.5','1','0']"
1475,"['4','4','3','3','5','0','6.5','6','5.5','2.5','5.5','4','0']"
1476,"['1','3','1','5','3','0','1.5','3.5','4','4.5','4','4','0']"
1477,"['4','4','2','2','2','0','3','6','5','2.5','6','2.5','0']"
1478,"['5','5','2','5','1','0','5.5','5.5','5.5','1','6','5.5','0']"
1479,"['4','2','1','3','4','0','4.5','1.5','4','3.5','2.5','3','0']"
1480,"['5','4','2','3','2','0','4.5','4.5','4','5','6.5','3.5','0']"
1481,"['5','4','2','5','1','0','3.5','4','6','1','6.5','3.5','0']"
1482,"['5','5','5','2','5','0','5','6','6','2.5','4.5','6.5','0']"
1483,"['5','4','3','5','5','0','6.5','4','5.5','2','4.5','3.5','0']"
1484,"['3','4','1','4','3','0','5','1','6.5','3.5','5.5','5.5','0']"
1485,"['2','2','4','5','3','0','2.5','3.5','1','3.5','5.5','4.5','0']"
1486,"['1','2','5','5','2','0','5','5.5','6','6.5','5','3.5','0']"
1487,"['2','5','2','3','1','0','6','5','5.5','3','2.5','2.5','0']"
1488,"['3','5','4','5','1','0','2','3.5','1','1','5.5','3','0']"
1489,"['2','5','5','2','5','0','2','6','2','1.5','5.5','6','0']"
1490,"['3','3','1','3','4','0','5.5','1.5','1.5','1.5','2','2.5','0']"
1491,"['1','3','1','4','2','0','4','3.5','5','5.5','3.5','3','0']"
1492,"['3','5','1','4','2','0','3','3','6','1','3.5','5','0']"
1493,"['2','4','1','4','5','0','1.5','6','6','6','2.5','6','0']"
1494,"['2','1','5','3','1','0','6','1','4.5','3','2','5','0']"
1495,"['4','1','5','1','5','0','3.5','1.5','4.5','3','3.5','2','0']"
1496,"['5','5','3','4','3','0','6','6','4.5','5.5','5','2.5','0']"
1497,"['5','5','2','4','2','0','2','3.5','1','2','5.5','6','0']"
1498,"['4','3','3','2','2','0','6.5','2.5','4','2.5','4.5','5','0']"
1499,"['1','5','5','3','5','0','6.5','5','4.5','5','5','3','0']"
1500,"['4','4','1','5','1','0','6','5','2.5','6','4','1','0']"
1501,"['2','1','2','2','2','0','4','4.5','2','2.5','4.5','3.5','0']"
1502,"['2','4','4','5','3','0','6','3','2.5','4','4','3','0']"
1503,"['1','2','3','5','3','0','1','5','1.5','6.5','3.5','6.5','0']"
1504,"['5','3','5','1','3','0','3','6.5','2.5','5.5','1.5','4','0']"
1505,"['4','5','1','1','5','0','5.5','1.5','4.5','1.5','6.5','1.5','0']"
1506,"['2','4','4','3','2','0','4','3.5','1.5','6','4','5.5','0']"
1507,"['4','4','3','5','4','0','5','4','3','3','5','3','0']"
1508,"['1','5','4','5','4','0','5','4.5','3','4.5','5.5','2','0']"
1509,"['5','1','3','1','4','0','1.5','5.5','6','4','2.5','6','0']"
1510,"['1','5','5','4','3','0','5','2.5','3','3.5','5.5','6.5','0']"
1511,"['1','4','5','4','1','0','4.5','2','5.5','4','1','4.5','0']"
1512,"['5','5','3','1','2','0','3.5','2.5','5.5','4','6.5','6','0']"
1513,"['3','3','3','4','1','0','3.5','4','5','4','1','6','0']"
1514,"['5','2','5','3','2','0','2','1.5','5.5','6.5','2.5','2','0']"
1515,"['2','1','5','5','1','0','1.5','4.5','3','4','3.5','5.5','0']"
1516,"['4','3','5','2','1','0','1','5.5','2','5.5','5.5','4','0']"
1517,"['5','1','1','1','4','0','5','6','5','6','5','4.5','0']"
1518,"['2','3','5','5','1','0','5','1.5','1','6','6','2','0']"
1519,"['2','3','1','3','5','0','6.5','6.5','3.5','6.5','6','5','0']"
1520,"['2','5','4','2','4','0','2.5','4.5','2.5','3.5','6','6','0']"
1521,"['2','2','4','4','2','0','5','1.5','2.5','5.5','6','6.5','0']"
1522,"['2','5','2','2','4','0','5','1.5','4.5','1.5','3','6','0']"
1523,"['5','3','2','3','5','0','3','2','3.5','6.5','1','5.5','0']"
1524,"['2','4','3','2','3','0','2','1.5','5','3','1.5','1','0']"
1525,"['5','2','4','2','1','0','4','3.5','6','2.5','6.5','2.5','0']"
1526,"['3','2','5','3','2','0','2','1','3','4','3.5','1.5','0']"
1527,"['4','3','4','3','2','0','5.5','6','4.5','1','3','5.5','0']"
1528,"['5','1','4','1','4','0','2.5','6','1','6','2.5','5','0']"
1529,"['4','3','5','4','4','0','3.5','5.5','6.5','6','5.5','6.5','0']"
1530,"['3','4','3','4','2','0','3','2','3.5','6','6','5','0']"
1531,"['1','4','2','3','1','0','6.5','3','6','4','1','3','0']"
1532,"['2','4','3','5','1','0','5.5','6','3','1','5','4.5','0']"
1533,"['3','4','2','1','5','0','3.5','5','4.5','6','3','4.5','0']"
1534,"['3','1','4','2','4','0','5.5','6.5','2.5','6.5','1.5','5.5','0']"
1535,"['2','4','1','3','2','0','3.5','1.5','6.5','5','2','5.5','0']"
1536,"['5','4','5','1','5','0','1','5.5','3','4','4.5','3.5','0']"
1537,"['4','5','5','4','4','0','4','5','5','3','6.5','2.5','0']"
1538,"['1','1','1','4','5','0','3.5','6.5','6.5','1','6','5.5','0']"
1539,"['5','3','4','3','1','0','6','5.5','6.5','5.5','3.5','2','0']"
1540,"['2','4','5','1','4','0','4','5','3','1.5','2','1.5','0']"
1541,"['2','3','5','4','4','0','2.5','3','1','4','5.5','2.5','0']"
1542,"['3','4','5','3','3','0','1','1.5','5','3.5','6.5','5.5','0']"
1543,"['5','1','5','3','5','0','5.5','5','2.5','6','3.5','2','0']"
1544,"['1','4','5','4','1','0','5.5','6','3','6.5','4','5.5','0']"
1545,"['4','4','4','3','1','0','2.5','5','1.5','2','6','3.5','0']"
1546,"['1','2','3','4','4','0','1.5','4','1','6','4','6','0']"
1547,"['2','5','5','2','5','0','2.5','6','3','1.5','6','5','0']"
1548,"['3','3','2','5','3','0','1.5','2.5','2.5','5','1.5','5.5','0']"
1549,"['3','3','3','1','5','0','4','3','5.5','4','6','5','0']"
1550,"['4','2','1','4','5','0','1','1','6','3','5.5','3.5','0']"
1551,"['4','2','4','3','3','0','6.5','6.5','6.5','1','1.5','1.5','0']"
1552,"['2','3','3','1','4','0','6.5','5.5','2','4','5','4','0']"
1553,"['1','2','4','4','3','0','4','2','6.5','6','4','6','0']"
1554,"['2','2','1','5','3','0','5','4','4.5','5.5','5.5','3.5','0']"
1555,"['4','3','3','5','5','0','6','4.5','2','4','2.5','3','0']"
1556,"['1','3','2','2','1','0','3.5','6','4','3.5','3.5','5','0']"
1557,"['5','3','1','5','2','0','6.5','1','5','6.5','6.5','2.5','0']"
1558,"['5','5','1','3','5','0','1.5','4','1','2.5','6','2','0']"
1559,"['1','5','2','1','4','0','4','2','2','6.5','1.5','5','0']"
1560,"['2','1','3','3','5','0','1.5','2.5','1.5','2','2','3.5','0']"
1561,"['3','1','1','1','4','0','2.5','4','2','6.5','6.5','2.5','0']"
1562,"['5','5','3','3','3','0','3.5','4.5','2','1','3.5','2.5','0']"
1563,"['5','2','1','5','2','0','5','1.5','6','1','3.5','5.5','0']"
1564,"['5','1','1','5','3','0','6.5','2.5','5','5','3','1.5','0']"
1565,"['2','3','3','5','2','0','1','6','2','6.5','1.5','4.5','0']"
1566,"['4','2','3','4','3','0','1','4','6','3.5','3','3.5','0']"
1567,"['4','1','1','4','3','0','2','3.5','3','2','4.5','3','0']"
1568,"['1','2','1','3','4','0','6.5','3.5','2.5','4.5','5.5','5.5','0']"
1569,"['4','1','5','3','1','0','2.5','5','6.5','6','2','1','0']"
1570,"['2','1','3','3','2','0','2','3','5.5','3.5','5.5','1','0']"
1571,"['2','4','5','2','2','0','4','4','3.5','4.5','6','3','0']"
1572,"['1','3','4','4','3','0','4.5','4','1.5','6','1','2.5','0']"
1573,"['5','1','4','4','3','0','4','2','1','4.5','6.5','2.5','0']"
1574,"['1','1','3','1','1','0','3.5','6','5.5','1','5','5.5','0']"
1575,"['2','3','4','3','2','0','5','1.5','5.5','5','4.5','3','0']"
1576,"['5','1','5','1','5','0','5','2.5','3.5','4.5','3.5','2','0']"
1577,"['1','5','3','5','3','0','1.5','2.5','2.5','1','1','2','0']"
1578,"['2','5','5','5','5','0','4','6.5','3.5','4.5','2','6','0']"
1579,"['3','2','1','4','3','0','1','4','5','1.5','1.5','6.5','0']"
1580,"['5','5','4','4','2','0','3','6.5','3','6.5','2.5','1','0']"
1581,"['3','2','5','4','3','0','3.5','2','1','6','5','1.5','0']"
1582,"['5','5','3','3','4','0','1.5','2.5','5.5','6','2','2','0']"
1583,"['3','2','2','1','3','0','4.5','6','6.5','1.5','5','5.5','0']"
1584,"['4','4','1','3','4','0','5.5','4','6','1','3','1.5','0']"
1585,"['4','4','1','5','3','0','5','3','6','1','4.5','2','0']"
1586,"['3','4','4','5','4','0','6','2','3','6.5','3.5','4','0']"
1587,"['1','3','4','3','3','0','3.5','4','2.5','1.5','3','3','0']"
1588,"['3','1','5','2','1','0','5','4','6','1.5','2.5','1','0']"
1589,"['1','3','5','2','2','0','3.5','5','1','3','5.5','4.5','0']"
1590,"['1','4','3','3','1','0','5.5','1.5','1.5','5.5','5','4.5','0']"
1591,"['3','2','5','5','4','0','3.5','1.5','3.5','1','4','1.5','0']"
1592,"['4','4','1','3','5','0','1.5','2.5','4.5','4','1','4.5','0']"
1593,"['5','1','5','5','1','0','3','3.5','5','4.5','3.5','3','0']"
1594,"['4','5','3','4','3','0','5.5','3','5','5.5','4','5.5','0']"
1595,"['4','4','1','3','4','0','3.5','1','2','6.5','1','6.5','0']"
1596,"['3','2','2','4','4','0','3','3.5','1','4','4','4.5','0']"
1597,"['1','4','1','5','2','0','3.5','6.5','6','4.5','6','1','0']"
1598,"['1','1','5','1','1','0','2','4','4','3.5','2.5','3','0']"
1599,"['2','2','5','5','3','0','1','3.5','4','2.5','6','6','0']"
1600,"['2','4','2','3','1','0','3.5','4.5','3','5.5','1.5','2','0']"
1601,"['2','5','4','1','4','0','4.5','2.5','3','1','2.5','6','0']"
1602,"['1','4','4','1','2','0','2.5','4.5','3.5','3.5','1','4','0']"
1603,"['1','5','2','5','4','0','1.5','4.5','2','5.5','4.5','5.5','0']"
1604,"['1','2','5','4','1','0','4.5','1.5','2.5','4','2','6.5','0']"
1605,"['3','1','2','2','4','0','3','6.5','2','6.5','2.5','2.5','0']"
1606,"['4','4','3','4','1','0','2','5','4.5','2','6.5','1.5','0']"
1607,"['3','5','4','4','1','0','4','5','5.5','4.5','1.5','6','0']"
1608,"['2','4','4','5','1','0','6','4','2','1.5','6.5','5.5','0']"
1609,"['2','3','2','1','1','0','5.5','1','4','1.5','2.5','3.5','0']"
1610,"['5','2','4','1','2','0','6.5','6','2.5','6.5','2.5','2.5','0']"
1611,"['1','2','3','2','5','0','6','6.5','4','3','1.5','6.5','0']"
1612,"['1','3','4','5','5','0','1.5','5','1.5','2.5','5.5','5','0']"
1613,"['4','4','3','3','1','0','5','2','1','2','3.5','5','0']"
1614,"['3','1','2','1','4','0','5','4.5','6','6.5','4','3.5','0']"
1615,"['3','1','3','5','2','0','5.5','3.5','4.5','3.5','4','5.5','0']"
1616,"['1','1','1','5','5','0','1.5','6','5','6','5.5','2.5','0']"
1617,"['5','3','3','4','2','0','3','6','1.5','3','4.5','5.5','0']"
1618,"['1','5','2','3','3','0','6','6','5','4.5','3','4','0']"
1619,"['2','1','5','3','2','0','3.5','3','5.5','5','3.5','2','0']"
1620,"['4','4','4','3','5','0','4','3','6.5','5.5','2.5','5','0']"
1621,"['3','5','1','2','2','0','6.5','5.5','5.5','4.5','5.5','2.5','0']"
1622,"['5','3','3','2','1','0','1','5.5','6','6.5','3','5','0']"
1623,"['3','3','1','2','1','0','3.5','2','4','5.5','4','2','0']"
1624,"['3','5','2','1','4','0','6','6.5','5','4.5','2.5','5.5','0']"
1625,"['2','5','2','4','2','0','5','1','2','6.5','3','5','0']"
1626,"['4','4','3','4','5','0','2.5','1.5','2.5','2.5','1','3.5','0']"
1627,"['4','1','5','2','1','0','3','1','6.5','4.5','2.5','6.5','0']"
1628,"['2','5','2','1','1','0','2.5','6.5','4.5','3','5.5','2','0']"
1629,"['2','1','1','5','4','0','6.5','2.5','2.5','6','1.5','2','0']"
1630,"['4','3','5','2','5','0','5','2','3','2.5','2','1.5','0']"
1631,"['2','4','1','2','2','0','1','5.5','2.5','2.5','4.5','3','0']"
1632,"['5','1','1','1','2','0','2.5','6.5','3','1.5','1','2','0']"
1633,"['5','1','2','3','1','0','2','2','2.5','4','1','4','0']"
1634,"['4','1','2','1','4','0','2','6.5','6.5','1','1','6','0']"
1635,"['5','1','4','3','2','0','1.5','2.5','6.5','2.5','5.5','5.5','0']"
1636,"['2','4','1','5','5','0','5.5','3.5','6','4','3','5','0']"
1637,"['5','2','3','2','5','0','1','1.5','3','3','3','5.5','0']"
1638,"['4','3','5','2','4','0','5.5','6','5','4','5.5','1','0']"
1639,"['2','1','4','4','3','0','5','4','6.5','3.5','2','4.5','0']"
1640,"['3','4','3','4','2','0','3','4','5.5','2.5','6.5','4','0']"
1641,"['2','1','5','4','3','0','2','4.5','2.5','5','2.5','6.5','0']"
1642,"['5','1','5','4','1','0','1','1.5','1.5','5.5','5','1','0']"
1643,"['3','1','1','1','5','0','1.5','3.5','5.5','6.5','6','1.5','0']"
1644,"['5','5','5','3','1','0','1.5','3','3.5','4','2','4','0']"
1645,"['3','1','1','2','1','0','2.5','5.5','1.5','5.5','2','1','0']"
1646,"['4','2','3','5','4','0','3','6','3','4','4.5','6','0']"
1647,"['1','2','5','3','4','0','6.5','2.5','4','4.5','6.5','6','0']"
1648,"['3','3','1','1','5','0','2','5.5','6.5','2','5','4','0']"
1649,"['1','1','1','5','4','0','2.5','4','1.5','1','4','2.5','0']"
1650,"['3','1','2','5','2','0','5.5','6.5','2','5.5','1.5','1.5','0']"
1651,"['4','2','2','2','3','0','1.5','3','1.5','1.5','4.5','4','0']"
1652,"['2','5','3','4','5','0','5','3','2.5','6.5','3.5','4.5','0']"
1653,"['1','4','5','4','2','0','1.5','3','1.5','4.5','1.5','5','0']"
