personID,traj
1432,"['3','3','1','4','4','0','1','2','1.5','3.5','1.5','1','0']"
1433,"['2','4','5','5','3','0','4','3.5','5','6','2.5','1','0']"
1434,"['4','2','2','4','1','0','3','3','3','4','6.5','3.5','0']"
1435,"['5','2','4','2','5','0','3.5','1.5','2.5','5','2','4','0']"
1436,"['5','1','5','3','1','0','4','1','2','1','1.5','5','0']"
1437,"['5','3','4','3','5','0','4','3.5','1','4','5','1.5','0']"
1438,"['5','3','3','5','4','0','6','5.5','5.5','4.5','4','3.5','0']"
1439,"['3','2','1','1','3','0','5.5','4','5.5','5.5','6','1','0']"
1440,"['3','3','2','4','5','0','4','5','2.5','6','6','5.5','0']"
1441,"['3','1','3','3','5','0','1.5','3','6','4','3.5','1.5','0']"
1442,"['4','5','2','3','5','0','1.5','1','5','5.5','6.5','2.5','0']"
1443,"['1','4','5','3','3','0','1','2.5','3','3','4','1.5','0']"
1444,"['1','5','5','2','5','0','5','1.5','5.5','1.5','2.5','5.5','0']"
1445,"['2','2','1','2','1','0','4.5','5.5','5.5','2.5','5','3','0']"
1446,"['2','3','4','1','2','0','2','5','4','6','5.5','1','0']"
1447,"['5','2','3','2','2','0','5','6','5.5','1','1','3.5','0']"
1448,"['5','1','5','4','2','0','1.5','6.5','1.5','6','3.5','5','0']"
1449,"['5','4','1','4','1','0','1','1','1','1','6','1','0']"
1450,"['3','3','5','4','1','0','3.5','3.5','3','3.5','4','2','0']"
1451,"['1','1','1','5','4','0','6','4','6','4.5','1.5','3.5','0']"
1452,"['5','2','3','2','5','0','4.5','2.5','4.5','1.5','2','2.5','0']"
1453,"['4','1','4','4','3','0','5.5','3','5','5.5','6','3','0']"
1454,"['2','4','3','4','4','0','4.5','6.5','1','5.5','5','1.5','0']"
1455,"['5','2','5','5','5','0','6.5','2','2','4.5','1.5','3','0']"
1456,"['5','3','1','1','2','0','2.5','6.5','2','3.5','6.5','6','0']"
1457,"['2','3','5','3','5','0','1.5','3','4','3','4','3','0']"
1458,"['5','4','1','5','2','0','4','2.5','1','4.5','3.5','6','0']"
1459,"['1','5','1','5','2','0','3.5','6.5','2','5','5','5','0']"
1460,"['3','3','3','4','3','0','6.5','2','5','4','4','5.5','0']"
1461,"['1','3','4','5','5','0','3.5','3','6','6.5','4','6','0']"
1462,"['3','1','3','4','4','0','5.5','1.5','6','4.5','6.5','6.5','0']"
1463,"['3','5','5','4','4','0','4','2','3','2.5','4.5','3.5','0']"
1464,"['5','5','4','4','3','0','3.5','6','5.5','6.5','6.5','3','0']"
1465,"['4','4','5','2','5','0','1.5','3.5','5','2','1.5','6','0']"
1466,"['5','2','2','2','3','0','4.5','4.5','6.5','2','4.5','5.5','0']"
1467,"['2','4','3','3','3','0','2.5','4','4','3','6','3.5','0']"
1468,"['5','3','3','4','4','0','3.5','6','4','1','4.5','6','0']"
1469,"['2','1','2','5','4','0','1','1','6.5','2.5','1.5','5','0']"
1470,"['4','5','2','5','5','0','3.5','5','3.5','3.5','5.5','5','0']"
1471,"['4','5','2','4','5','0','4','3','6','3.5','3.5','3.5','0']"
1472,"['2','5','3','5','3','0','3','1','5.5','3.5','1.5','2.5','0']"
1473,"['3','2','3','5','1','0','5.5','5.5','6.5','3','2','4.5','0']"
1474,"['1','4','1','4','4','0','2.5','3','6','5.5','3','6','0']"
1475,"['1','1','2','5','1','0','6','3','1.5','3.5','4.5','6.5','0']"
1476,"['4','5','2','4','1','0','1.5','1','3','2','4.5','1','0']"
1477,"['1','5','5','5','5','0','6.5','2.5','6','3','2','6.5','0']"
1478,"['2','4','2','2','5','0','5.5','1','2','6','6','4.5','0']"
1479,"['4','4','5','5','3','0','5.5','2.5','6','1','3.5','1.5','0']"
1480,"['4','5','3','4','1','0','2.5','2.5','5.5','1','4.5','4.5','0']"
1481,"['5','5','4','5','1','0','4','1','2.5','3.5','6.5','5','0']"
1482,"['3','2','2','5','5','0','3.5','3.5','6.5','1','4','3.5','0']"
1483,"['3','2','4','2','2','0','6.5','3','3','4.5','4','6','0']"
1484,"['5','5','4','3','3','0','2','1','1','2','4','1','0']"
1485,"['5','3','1','1','4','0','3','3','4','5.5','3.5','4.5','0']"
1486,"['4','1','2','5','3','0','6','5','4.5','2','2.5','5.5','0']"
1487,"['5','4','2','2','2','0','4.5','3','4.5','4','3','6','0']"
1488,"['1','1','4','3','4','0','1.5','6','1.5','5','4','1','0']"
1489,"['3','4','3','2','1','0','5.5','3','5','5','1','2','0']"
1490,"['5','5','3','3','1','0','2','2','4.5','2','2','4','0']"
1491,"['5','5','2','3','1','0','3.5','2','4','6','6.5','2.5','0']"
1492,"['4','2','5','5','2','0','2.5','6','3','6.5','3.5','4','0']"
1493,"['1','3','4','1','2','0','3','4','6','3','5','1','0']"
1494,"['1','1','4','3','2','0','4.5','6','2.5','4','6.5','6.5','0']"
1495,"['2','2','4','2','3','0','3.5','1','1.5','6','5','2.5','0']"
1496,"['4','1','1','2','1','0','6.5','5','4.5','4','2','1.5','0']"
1497,"['5','5','3','4','1','0','2','4.5','1.5','1','5','4.5','0']"
1498,"['2','4','3','2','4','0','3','4.5','6.5','4.5','5.5','1.5','0']"
1499,"['3','2','2','3','3','0','2','5.5','5','5.5','3','6.5','0']"
1500,"['3','1','1','5','1','0','3','5','2.5','1','2','4','0']"
1501,"['2','4','5','4','5','0','3.5','6','3','3','3.5','2','0']"
1502,"['3','4','5','1','1','0','1','2.5','4.5','6.5','2','3','0']"
1503,"['1','5','4','4','5','0','1.5','2.5','4','4.5','3.5','4','0']"
1504,"['3','4','4','2','1','0','2.5','2.5','1','3.5','4','5','0']"
1505,"['3','4','4','3','1','0','1.5','3.5','6.5','6.5','2','5','0']"
1506,"['2','4','1','3','3','0','2','5','3.5','6','4.5','2.5','0']"
1507,"['4','1','5','3','4','0','5','1.5','3','4','6.5','3.5','0']"
1508,"['2','5','3','2','3','0','3','1','1','2.5','4','3.5','0']"
1509,"['4','2','4','4','3','0','4.5','4.5','4.5','2.5','2.5','3.5','0']"
1510,"['1','4','5','1','5','0','4','3','1.5','1.5','3.5','1','0']"
1511,"['5','2','5','4','2','0','4.5','1','1.5','4.5','1.5','4','0']"
1512,"['1','3','5','3','5','0','1.5','1.5','1.5','6.5','1.5','1','0']"
1513,"['5','4','4','4','5','0','2.5','2.5','4','3','5','1','0']"
1514,"['2','5','3','2','4','0','5','5','6','2','4.5','1','0']"
1515,"['2','1','3','1','4','0','2.5','5.5','2.5','2','1','5.5','0']"
1516,"['5','3','1','4','4','0','2','6.5','3.5','4','1','2.5','0']"
1517,"['3','2','2','5','1','0','6.5','5','5','1','6','3.5','0']"
1518,"['4','4','5','2','5','0','4.5','4.5','2','2','3','2','0']"
1519,"['3','1','4','5','3','0','6','3','3','4.5','5.5','5','0']"
1520,"['3','3','1','3','5','0','3','1.5','4','5.5','1.5','2.5','0']"
1521,"['3','2','2','5','3','0','4','2.5','3','6.5','1.5','4.5','0']"
1522,"['4','1','2','3','1','0','3','5','2.5','5','3.5','2','0']"
1523,"['4','4','5','3','5','0','4','4.5','4.5','5','4','4.5','0']"
1524,"['1','3','5','4','4','0','6','6','1','1.5','6','1','0']"
1525,"['5','1','3','2','4','0','3.5','1.5','6','2.5','3','3.5','0']"
1526,"['3','1','5','5','5','0','1.5','5','5','6.5','5.5','1','0']"
1527,"['5','3','4','3','2','0','3','1.5','2','6.5','4','5.5','0']"
1528,"['4','2','5','2','2','0','4.5','5','1','3.5','4.5','1','0']"
1529,"['2','1','3','3','2','0','2.5','1.5','2.5','6.5','2.5','3','0']"
1530,"['2','1','3','2','4','0','1.5','5.5','3','6','2.5','1.5','0']"
1531,"['5','3','2','4','2','0','1.5','5','3.5','1','5.5','5','0']"
1532,"['1','1','3','4','3','0','1','3','3.5','4','1.5','1.5','0']"
1533,"['1','4','5','5','1','0','1','3.5','5.5','2.5','3','5.5','0']"
1534,"['1','3','1','3','2','0','5.5','6.5','4','6.5','1.5','1.5','0']"
1535,"['3','2','4','3','2','0','6.5','3','5.5','4.5','5.5','2','0']"
1536,"['3','4','4','5','3','0','1','4.5','3','3','5.5','3.5','0']"
1537,"['1','3','4','3','5','0','6','3.5','6','2.5','3.5','6','0']"
1538,"['5','5','5','2','5','0','2.5','4.5','1','4.5','5','1','0']"
1539,"['1','4','3','1','5','0','6.5','1.5','3.5','4.5','4.5','6.5','0']"
1540,"['5','1','3','4','2','0','4','1','2','6.5','1.5','3.5','0']"
1541,"['3','3','5','5','1','0','1','3.5','5.5','5','1','4','0']"
1542,"['3','3','3','4','2','0','3.5','6.5','3.5','1.5','1.5','6.5','0']"
1543,"['2','4','4','5','4','0','2','5.5','4.5','1.5','4','4','0']"
1544,"['1','4','4','1','5','0','1','6.5','4.5','1.5','4.5','5','0']"
1545,"['2','5','5','5','5','0','5.5','4.5','6.5','2','5.5','2','0']"
1546,"['4','4','3','2','1','0','2.5','4.5','2','5','6','6.5','0']"
1547,"['4','5','1','2','1','0','2','6.5','6','4','1','4','0']"
1548,"['2','2','4','1','3','0','3','3','2.5','2','6.5','4.5','0']"
1549,"['4','2','1','4','4','0','2.5','5','4','3','3','4','0']"
1550,"['3','2','4','5','4','0','1.5','2','4.5','4','6.5','3','0']"
1551,"['2','4','3','4','1','0','5','3.5','3','5.5','5','4','0']"
1552,"['1','1','5','4','4','0','6','3','1.5','3.5','1.5','4.5','0']"
1553,"['5','4','5','1','5','0','5.5','3.5','2.5','4','1','3.5','0']"
1554,"['2','2','3','3','1','0','6','6.5','5.5','1.5','2.5','5','0']"
1555,"['1','2','5','5','4','0','5.5','5.5','5.5','4.5','5','6.5','0']"
1556,"['1','1','4','5','5','0','5.5','5.5','1.5','2.5','5','4.5','0']"
1557,"['4','5','3','1','5','0','5','1.5','2.5','2.5','2','6.5','0']"
1558,"['1','1','4','3','2','0','6.5','2','1.5','5','4.5','2','0']"
1559,"['5','4','3','3','4','0','2','4.5','1','2.5','2','5','0']"
1560,"['2','5','2','3','3','0','6','2','2','2.5','1.5','1.5','0']"
1561,"['2','3','5','3','2','0','1','1','2','6.5','4.5','6.5','0']"
1562,"['1','5','3','5','5','0','4.5','2.5','1.5','5.5','4','1.5','0']"
1563,"['2','2','2','1','1','0','1.5','4.5','6.5','6.5','4','1','0']"
1564,"['3','3','3','2','1','0','4','1','5','2.5','2.5','3','0']"
1565,"['2','2','3','5','3','0','2.5','5.5','3.5','3.5','4.5','4.5','0']"
1566,"['2','1','1','1','4','0','1.5','6','3.5','1','1','2','0']"
1567,"['3','4','3','3','2','0','5.5','5.5','4','5','5.5','3.5','0']"
1568,"['1','1','2','4','5','0','1','6','5','2.5','3','6','0']"
1569,"['1','5','4','1','5','0','4.5','3.5','6.5','5','6.5','1','0']"
1570,"['2','4','3','1','4','0','5','4','6','2','6','4.5','0']"
1571,"['4','1','2','4','4','0','4','2','4.5','5.5','3','6','0']"
1572,"['2','2','2','3','5','0','1.5','4.5','6.5','4','2','1.5','0']"
1573,"['4','3','5','3','5','0','3','3','5','1','5.5','1.5','0']"
1574,"['3','4','2','3','3','0','5','4','6.5','2','6.5','6.5','0']"
1575,"['4','5','5','2','2','0','6','3','4','2','1.5','5','0']"
1576,"['5','2','3','4','1','0','3.5','6.5','1','4','4','3','0']"
1577,"['2','2','5','3','3','0','3','6','6.5','4.5','1.5','6.5','0']"
1578,"['2','5','1','1','5','0','1','2.5','1.5','5.5','3','5.5','0']"
1579,"['1','3','1','5','4','0','2.5','5.5','3.5','4.5','4.5','6.5','0']"
1580,"['3','4','3','1','2','0','5','4.5','3.5','6.5','4','4.5','0']"
1581,"['5','1','3','4','5','0','1','1','4','4','3','2','0']"
1582,"['1','4','1','2','5','0','6.5','1','5.5','3','2.5','6','0']"
1583,"['5','2','2','1','1','0','3.5','1','4','3','6.5','3','0']"
1584,"['5','2','4','3','1','0','4.5','1.5','6','3','3.5','1.5','0']"
1585,"['5','3','3','5','2','0','5','2.5','1.5','6.5','4.5','1.5','0']"
1586,"['4','4','2','4','1','0','4','1.5','3','5','5','1.5','0']"
1587,"['1','2','3','2','3','0','5','4','6.5','5','1','6','0']"
1588,"['2','3','1','1','3','0','3.5','5','1','6.5','1.5','3.5','0']"
1589,"['1','5','4','5','3','0','5','1','5','3','4','1','0']"
1590,"['4','2','1','3','4','0','4','2','5','5.5','6','6','0']"
1591,"['2','1','4','4','2','0','1.5','5','5','3.5','5','1.5','0']"
1592,"['1','5','2','4','4','0','2','6','2','4','6','5','0']"
1593,"['2','2','3','5','3','0','2','3.5','6.5','2','2.5','3','0']"
1594,"['3','2','4','3','1','0','3.5','3','6','5','4.5','5.5','0']"
1595,"['5','5','1','2','3','0','2.5','4','1','5','2','1.5','0']"
1596,"['2','2','5','4','1','0','6','2.5','1.5','4.5','3','4.5','0']"
1597,"['3','4','5','1','5','0','3.5','4','1','4','4','2.5','0']"
1598,"['1','4','4','4','3','0','3','1','4','1','3','1.5','0']"
1599,"['3','2','3','5','2','0','4.5','1.5','2.5','1','3.5','5.5','0']"
1600,"['2','1','2','4','2','0','3','3','6.5','1','5','1','0']"
1601,"['3','5','4','5','3','0','5','4.5','5.5','2.5','3.5','6','0']"
1602,"['2','1','4','5','3','0','1.5','2','3.5','3.5','4','1.5','0']"
1603,"['5','4','5','4','3','0','2','5','6.5','4','6.5','4.5','0']"
1604,"['1','3','1','2','5','0','4.5','2','3','4.5','5.5','1.5','0']"
1605,"['5','4','2','4','1','0','4.5','3','2','6','1.5','2.5','0']"
1606,"['3','1','2','2','4','0','3','6','5.5','3.5','2.5','2.5','0']"
1607,"['2','1','5','3','3','0','3.5','3.5','6.5','5','6','1','0']"
1608,"['4','1','3','1','3','0','1.5','2','3','4.5','5','6','0']"
1609,"['1','2','2','2','5','0','6.5','5.5','2.5','2.5','1.5','2.5','0']"
1610,"['4','2','2','1','5','0','4','6.5','1','2','3','1','0']"
1611,"['3','3','4','2','3','0','1','5','1.5','6.5','2','6.5','0']"
1612,"['4','1','2','2','1','0','3','5','2.5','2','4.5','4.5','0']"
1613,"['3','3','4','2','5','0','1','1.5','5','3','6','1.5','0']"
1614,"['3','2','4','4','2','0','6.5','4.5','3','6','6.5','4','0']"
1615,"['4','3','1','2','5','0','2','2','6','4','5','6','0']"
1616,"['3','2','5','1','5','0','2','5','3','1.5','1','5','0']"
1617,"['1','3','1','3','5','0','1','5.5','1','4','4','6.5','0']"
1618,"['1','2','4','3','3','0','5','6.5','5','4','6','2.5','0']"
1619,"['2','2','4','3','1','0','4.5','3.5','3','5.5','4.5','6.5','0']"
1620,"['1','1','3','4','2','0','4.5','1','6','4.5','4.5','4','0']"
1621,"['1','4','5','3','2','0','6.5','6','6','2','2','3','0']"
1622,"['4','1','5','4','3','0','4','6','4.5','3.5','5','2.5','0']"
1623,"['3','5','5','1','3','0','6','3','3','6','2','6.5','0']"
1624,"['1','3','3','3','3','0','3.5','2.5','1.5','5.5','5','6','0']"
1625,"['4','2','5','1','4','0','4.5','2','1.5','5','3','1.5','0']"
1626,"['3','1','2','2','2','0','2.5','5.5','3','6','4','4.5','0']"
1627,"['2','5','2','5','5','0','3','6.5','5','2','1.5','2.5','0']"
1628,"['2','3','4','5','4','0','4.5','1.5','6','4.5','1.5','2','0']"
1629,"['2','3','4','5','3','0','3','6','4','3.5','5.5','3','0']"
1630,"['5','2','1','3','5','0','4','3.5','6.5','1.5','6.5','5','0']"
1631,"['1','3','3','1','1','0','5.5','1.5','2','6.5','2','6','0']"
1632,"['5','5','5','2','2','0','4.5','3.5','1','3.5','6','6','0']"
1633,"['3','2','2','5','5','0','2','4.5','5.5','1','2.5','2.5','0']"
1634,"['5','4','5','3','1','0','4','5.5','2','6','1','2','0']"
1635,"['4','4','5','4','1','0','2','3','2','5.5','4.5','6.5','0']"
1636,"['3','4','4','3','2','0','1','2.5','2','6','4','3.5','0']"
1637,"['2','5','3','4','3','0','1.5','5.5','2','4','6.5','2.5','0']"
1638,"['5','5','2','3','5','0','6.5','6','5.5','4','5','6.5','0']"
1639,"['2','1','1','3','1','0','4','2.5','4','1','4','6','0']"
1640,"['1','3','3','3','4','0','4','6.5','4','4.5','6.5','5.5','0']"
1641,"['1','5','3','4','4','0','4.5','2.5','6','1','1.5','4','0']"
1642,"['1','2','4','5','2','0','2','1.5','2','5.5','3.5','2.5','0']"
1643,"['3','2','1','4','4','0','5.5','4.5','2','5','2','5.5','0']"
1644,"['4','1','5','2','1','0','4','4','4.5','4','1.5','3','0']"
1645,"['5','1','1','3','1','0','2','5.5','4.5','6.5','4','4','0']"
1646,"['5','5','5','1','3','0','6','5.5','3','6','6.5','5','0']"
1647,"['4','5','3','1','2','0','5','4','4.5','1','5.5','1','0']"
1648,"['2','3','4','4','2','0','2','6.5','6','3','1','6.5','0']"
1649,"['1','1','1','3','2','0','2.5','2.5','1','6.5','6.5','5.5','0']"
1650,"['4','1','4','3','2','0','4.5','2','3.5','2.5','3.5','6','0']"
1651,"['5','1','5','2','2','0','4','5','5.5','1.5','5.5','2.5','0']"
1652,"['1','3','2','2','3','0','3','5','2.5','2','4.5','1.5','0']"
1653,"['1','1','4','5','3','0','5.5','2.5','2.5','5','2','2','0']"
1654,"['2','2','2','2','2','0','3.5','1.5','5.5','5.5','4','6','0']"
1655,"['5','4','1','2','4','0','5','5','2.5','1.5','3','3.5','0']"
1656,"['2','3','5','5','4','0','1','2.5','1','6','6','1','0']"
1657,"['5','3','3','1','4','0','3','4','4.5','6.5','5','2.5','0']"
1658,"['1','2','3','5','3','0','2','4.5','6.5','2','5','4.5','0']"
1659,"['4','3','5','4','5','0','1.5','1','3.5','5.5','6.5','2','0']"
1660,"['5','1','3','2','5','0','2.5','6','2.5','2.5','3','5','0']"
1661,"['4','1','3','5','1','0','3.5','1','4','1','5','3','0']"
1662,"['3','4','1','2','3','0','6','4.5','5','1.5','2.5','1.5','0']"
1663,"['3','4','5','1','4','0','4','5','2.5','5','1','2.5','0']"
1664,"['1','4','2','5','4','0','5','1.5','3.5','3.5','6','4','0']"
1665,"['2','4','1','1','2','0','5','3.5','4','1.5','5.5','5.5','0']"
1666,"['1','5','4','1','4','0','6.5','6','2','5','3.5','4.5','0']"
1667,"['5','2','1','3','1','0','5.5','5.5','4','2','1','5','0']"
1668,"['3','3','1','5','3','0','6.5','6','3','1','3','2','0']"
1669,"['5','3','2','3','2','0','4','6.5','1.5','2.5','6.5','3','0']"
1670,"['2','4','2','3','4','0','6.5','1','1','3','2.5','5','0']"
1671,"['2','2','5','5','3','0','4','5','2.5','3.5','3','5','0']"
1672,"['3','1','5','3','2','0','4.5','3.5','1','3','5','2.5','0']"
1673,"['2','2','1','2','1','0','6.5','4','5','4','1.5','2','0']"
1674,"['1','3','2','2','2','0','5','1','1.5','3','6.5','5','0']"
1675,"['1','5','1','5','1','0','5','6.5','2','1','4','3.5','0']"
1676,"['3','4','3','4','5','0','3.5','2.5','3','6','2.5','5','0']"
1677,"['1','4','1','4','1','0','4.5','5','4','1','3','4','0']"
1678,"['5','5','5','5','5','0','2','6','5.5','1','1.5','1','0']"
1679,"['3','1','5','3','5','0','1','2.5','2','3.5','1.5','1','0']"
1680,"['3','3','1','1','3','0','6','3.5','6.5','6','2.5','2','0']"
1681,"['4','2','5','5','3','0','1','4.5','6','5','3.5','5','0']"
1682,"['5','5','2','5','2','0','3','4.5','5','6.5','4.5','3','0']"
1683,"['4','1','3','5','3','0','3','5.5','4.5','3','2','5','0']"
1684,"['4','5','5','5','2','0','6.5','6.5','6','1.5','6','6','0']"
1685,"['3','5','5','5','5','0','6','2','6.5','3.5','1.5','4','0']"
1686,"['4','2','4','5','2','0','3','4','1.5','2.5','4.5','4','0']"
1687,"['2','3','1','4','3','0','6.5','1','2','4.5','3','2','0']"
1688,"['1','4','4','5','3','0','4.5','3.5','3.5','4','1.5','5','0']"
1689,"['2','1','1','3','4','0','3.5','2','3','3.5','6','5.5','0']"
1690,"['5','2','5','4','3','0','6','2','5','2','3','4.5','0']"
1691,"['4','4','2','5','5','0','5','2','3.5','1.5','3.5','4','0']"
1692,"['5','2','4','4','1','0','2.5','4','4','1','3','2','0']"
1693,"['4','3','3','5','4','0','5','4','5.5','5','6','5.5','0']"
1694,"['1','1','5','5','3','0','5.5','5','4','5','1','4.5','0']"
1695,"['2','5','3','4','3','0','2','5','6','5','3.5','6.5','0']"
1696,"['5','3','2','3','2','0','5.5','1.5','1','5','6','1','0']"
1697,"['2','3','5','2','4','0','6','5.5','3.5','4.5','6','4','0']"
1698,"['5','3','1','2','2','0','5.5','1.5','1','6','1.5','3','0']"
1699,"['1','2','5','5','3','0','5','3','3.5','3','3','5.5','0']"
1700,"['1','4','2','3','1','0','3.5','6.5','4.5','5','2.5','4','0']"
1701,"['2','3','4','5','4','0','3.5','4.5','2','2.5','2.5','6.5','0']"
1702,"['4','4','2','4','1','0','5.5','1','2.5','3','6','2.5','0']"
1703,"['5','5','1','1','1','0','1','3.5','5.5','1','5.5','6','0']"
1704,"['4','4','1','1','1','0','6','1.5','3','2.5','3','2','0']"
1705,"['4','1','5','1','5','0','4','1.5','1.5','3.5','1.5','3.5','0']"
1706,"['5','4','4','2','1','0','6','3','1','2','3.5','3','0']"
1707,"['1','5','2','2','4','0','6.5','4.5','4.5','1','1','3','0']"
1708,"['4','3','2','3','4','0','4','2','4','2.5','6','6','0']"
1709,"['3','2','3','4','4','0','4','5','6.5','1.5','3','3','0']"
1710,"['5','4','2','5','2','0','5','6.5','4.5','4','4.5','3.5','0']"
1711,"['2','2','1','1','4','0','2.5','6.5','5','4','2','1.5','0']"
1712,"['1','2','4','2','5','0','6','5','6','1','2.5','6.5','0']"
1713,"['1','3','1','4','5','0','1','1','4','5','4.5','5','0']"
1714,"['2','1','1','3','3','0','3.5','6.5','3','3','4','5','0']"
1715,"['1','1','4','1','2','0','6','4','2','5','6.5','3.5','0']"
1716,"['1','4','4','4','1','0','3','2','5','5.5','6.5','5','0']"
1717,"['5','2','3','2','3','0','6.5','1','5.5','6.5','1','5','0']"
1718,"['5','2','1','2','5','0','2.5','4.5','4','3.5','1.5','3.5','0']"
1719,"['4','1','1','2','3','0','6.5','5.5','3','1.5','5','4.5','0']"
1720,"['4','1','2','4','3','0','6.5','6.5','4.5','1','3.5','5.5','0']"
1721,"['2','3','4','1','4','0','5.5','2','2','3','2','1','0']"
1722,"['1','5','4','5','5','0','5','5','3','6','2','6.5','0']"
1723,"['1','2','1','4','2','0','6','5','4.5','4','3','5','0']"
1724,"['4','4','5','5','5','0','6','1.5','3','6.5','1','2.5','0']"
1725,"['2','5','1','3','1','0','3','2.5','2','5.5','4.5','4','0']"
1726,"['3','4','5','4','2','0','1.5','5.5','6.5','5.5','2','3','0']"
1727,"['3','3','1','5','4','0','4.5','6','1.5','4.5','1','3.5','0']"
1728,"['4','3','3','4','5','0','3.5','5','6.5','1','5.5','6','0']"
1729,"['1','1','5','4','5','0','6.5','6.5','6','3.5','5.5','3','0']"
1730,"['4','4','3','1','2','0','2.5','6','6.5','3','1','2','0']"
1731,"['1','3','1','1','5','0','6.5','5.5','3.5','2.5','1','1','0']"
1732,"['1','2','3','5','3','0','1','6','2','1.5','2.5','5.5','0']"
1733,"['1','4','1','5','3','0','5.5','6','5','5.5','3','4','0']"
1734,"['3','2','3','2','1','0','1','1.5','3','5','6','3','0']"
1735,"['2','2','4','1','2','0','5.5','1','3.5','5','1.5','4','0']"
1736,"['5','1','4','1','2','0','4','3.5','1.5','5','4.5','3','0']"
1737,"['1','4','2','1','5','0','2.5','6.5','4','3.5','6','6.5','0']"
1738,"['1','5','2','4','3','0','2.5','1','4.5','5.5','5.5','6.5','0']"
1739,"['4','2','2','5','2','0','3','4','5.5','4.5','3','4','0']"
1740,"['5','4','1','5','3','0','1.5','1.5','1.5','2.5','2','3.5','0']"
1741,"['2','5','1','1','3','0','3.5','3','6','6.5','2.5','1.5','0']"
1742,"['1','2','2','1','3','0','2','5.5','5','3.5','6','5','0']"
1743,"['1','4','2','1','4','0','6','4','1','4','5','3.5','0']"
1744,"['5','1','5','4','1','0','4.5','2','4.5','6','3','5','0']"
1745,"['2','1','1','4','1','0','6.5','4','3','2.5','1.5','1.5','0']"
1746,"['4','2','3','2','3','0','6.5','1.5','4','2.5','2.5','5.5','0']"
1747,"['2','1','4','1','4','0','6','6.5','2.5','6.5','3.5','3.5','0']"
1748,"['4','5','2','2','2','0','4.5','1.5','6.5','3','1','2.5','0']"
1749,"['3','1','2','4','1','0','3','2','6.5','1','4.5','4.5','0']"
1750,"['5','5','5','3','3','0','3','3.5','2.5','2.5','4','1','0']"
1751,"['1','2','1','5','4','0','6.5','3','6','2','2','2','0']"
1752,"['1','1','3','2','5','0','4','6','4','6.5','2','3','0']"
1753,"['1','1','4','1','1','0','3','1.5','2.5','6.5','4','4','0']"
1754,"['5','2','3','4','2','0','4','2','3','3.5','5.5','1.5','0']"
1755,"['4','2','2','1','3','0','3','4','6.5','4','6','1','0']"
1756,"['1','2','2','3','2','0','6.5','1.5','6','5.5','6','1','0']"
1757,"['4','1','1','3','4','0','1','1.5','5.5','5.5','4.5','6.5','0']"
1758,"['3','3','1','5','1','0','2','6.5','6.5','5.5','3.5','1.5','0']"
1759,"['2','5','5','3','1','0','2','6.5','4','2','2.5','4.5','0']"
1760,"['2','3','3','5','1','0','2.5','3','5','1','6.5','2','0']"
1761,"['4','4','4','4','5','0','1.5','2.5','3','6.5','1','3.5','0']"
1762,"['5','4','5','4','4','0','1.5','3.5','1','3.5','5','2','0']"
1763,"['2','1','4','4','4','0','4.5','3','6.5','5','5.5','1','0']"
1764,"['3','3','4','2','5','0','1','4','2','2.5','5','5.5','0']"
1765,"['4','4','2','2','5','0','1','6.5','2','5','6.5','2','0']"
1766,"['5','4','4','2','4','0','4.5','2.5','4','4.5','1.5','1.5','0']"
1767,"['5','5','3','2','5','0','1.5','2.5','6','3.5','5.5','1','0']"
1768,"['1','2','1','2','2','0','5.5','4.5','2.5','3.5','3','2','0']"
1769,"['3','2','1','3','1','0','4','3','5.5','2','5','2','0']"
1770,"['1','5','1','1','3','0','6','6.5','4','4','1.5','3.5','0']"
1771,"['4','4','2','3','1','0','5','3.5','2.5','4','1.5','3.5','0']"
1772,"['3','3','5','3','1','0','5','1','1','3.5','5','5.5','0']"
1773,"['5','5','4','1','5','0','6.5','3.5','6.5','2.5','2.5','5','0']"
1774,"['4','1','5','3','5','0','6','1','3','5.5','3','6.5','0']"
1775,"['3','5','1','5','4','0','1.5','2.5','4','4','1.5','1','0']"
1776,"['1','5','1','3','3','0','5.5','1','5','2.5','4.5','6','0']"
1777,"['4','5','2','1','3','0','4','3','6.5','3','3','3.5','0']"
1778,"['3','2','2','5','2','0','6','4.5','1','5.5','6.5','2.5','0']"
1779,"['2','3','1','2','3','0','3','6.5','4.5','1.5','6','4.5','0']"
1780,"['5','5','5','5','4','0','5','2','5.5','6','2.5','4.5','0']"
1781,"['5','1','5','3','1','0','4.5','2.5','2.5','5.5','1.5','2','0']"
1782,"['4','3','4','4','1','0','5.5','5','5.5','6.5','2','6','0']"
1783,"['1','2','2','2','4','0','5','2','1','2','3.5','4','0']"
1784,"['2','4','3','5','1','0','6','3','2','6','3','1.5','0']"
1785,"['2','4','1','1','3','0','4.5','6.5','3.5','5.5','1','1.5','0']"
1786,"['5','1','1','4','2','0','5.5','2','6','6.5','2.5','3.5','0']"
1787,"['5','5','4','2','4','0','6.5','5','6.5','3.5','3.5','6','0']"
1788,"['1','4','4','4','3','0','5','4.5','6.5','5.5','2.5','3','0']"
1789,"['1','5','3','3','3','0','1.5','6','1','6.5','3.5','5','0']"
1790,"['4','1','2','4','1','0','3','5.5','6','5','4.5','6.5','0']"
1791,"['3','2','5','5','4','0','6','1','4','2.5','5.5','3','0']"
